"","ITBO062202","GRTH052302","ITSA052303","CZKA052301","ITMA052208","HUMV062350","HUSZ062201","ITSA052302","PLRA082254","GRTH052303","ITBA022201","ITMA052213","ITBA022222","ITMA052201","ITBO062201","ITBA022210","ITLE042301","ITBA022213","ITBA022218","ITBA062301","ESAN032208","PTOD042301","ESCT062211","ESCT052302","ESCT062217","ESCT062219","ESMD052202","ESCT052202","ESMD052201","ESCT062216","ESCT062224","ESCT062226","ESMA052301","ESCT062221","ESCT052307","ESCT052309","ESCT052207","ESMA052302","ESCT062210","ESSA052201","ESSA062301","ESSA052202","ESAN032210","ESAN032214","ESAN032203","ESAN032205","ESAN032212","ESAN032201","ESAN032215","ESAN032226","ESAN042318","ESAN042303","ESAN032216","ESAN032227","ESAN032222","ESAN032225","ESAN032219","ESAN042315","ESAN042310"
"ESCT062224",318.157929395789,128.486849687054,252.739062982704,844.897503850991,171.51128026378,625.557452748264,640.850943874778,252.739062982704,1171.69874832877,128.71035148961,72.0276256832799,171.344932653519,72.0276256832799,171.51128026378,318.157929395789,72.0276256832799,193.931290933269,72.0276256832799,72.0276256832799,72.0486292929735,482.543233859786,448.875905285967,0,0,0,0,142.994847620309,0,142.35598050512,0,0,0,224.670272203222,0,0,0,33.0727070318909,224.670272203222,0,81.8192251978981,85.3844236951087,81.8192251978981,482.543233859786,461.817734908875,482.543233859786,482.543233859786,461.817734908875,482.543233859786,461.817734908875,470.991316357052,471.114866151995,435.038289334011,461.817734908875,470.991316357052,470.991316357052,470.991316357052,461.817734908875,471.114866151995,435.038289334011
"ESCT062226",318.157929395789,128.486849687054,252.739062982704,844.897503850991,171.51128026378,625.557452748264,640.850943874778,252.739062982704,1171.69874832877,128.71035148961,72.0276256832799,171.344932653519,72.0276256832799,171.51128026378,318.157929395789,72.0276256832799,193.931290933269,72.0276256832799,72.0276256832799,72.0486292929735,482.543233859786,448.875905285967,0,0,0,0,142.994847620309,0,142.35598050512,0,0,0,224.670272203222,0,0,0,33.0727070318909,224.670272203222,0,81.8192251978981,85.3844236951087,81.8192251978981,482.543233859786,461.817734908875,482.543233859786,482.543233859786,461.817734908875,482.543233859786,461.817734908875,470.991316357052,471.114866151995,435.038289334011,461.817734908875,470.991316357052,470.991316357052,470.991316357052,461.817734908875,471.114866151995,435.038289334011
"ESMA052301",542.828201599012,96.1834225161684,28.0687907794816,1069.56777605421,396.181552467002,850.227724951487,865.521216078,28.0687907794816,1396.369020532,95.9599207136122,152.642646519942,396.015204856741,152.642646519942,396.181552467002,542.828201599012,152.642646519942,30.738981269953,152.642646519942,152.642646519942,152.621642910249,257.872961656564,224.205633082745,224.670272203222,224.670272203222,224.670272203222,224.670272203222,81.6754245829133,224.670272203222,82.3142916981019,224.670272203222,224.670272203222,224.670272203222,0,224.670272203222,224.670272203222,224.670272203222,257.742979235113,0,224.670272203222,142.851047005324,139.285848508114,142.851047005324,257.872961656564,237.147462705653,257.872961656564,257.872961656564,237.147462705653,257.872961656564,237.147462705653,246.321044153829,246.444593948773,210.368017130789,237.147462705653,246.321044153829,246.321044153829,246.321044153829,237.147462705653,246.444593948773,210.368017130789
"ESCT062221",318.157929395789,128.486849687054,252.739062982704,844.897503850991,171.51128026378,625.557452748264,640.850943874778,252.739062982704,1171.69874832877,128.71035148961,72.0276256832799,171.344932653519,72.0276256832799,171.51128026378,318.157929395789,72.0276256832799,193.931290933269,72.0276256832799,72.0276256832799,72.0486292929735,482.543233859786,448.875905285967,0,0,0,0,142.994847620309,0,142.35598050512,0,0,0,224.670272203222,0,0,0,33.0727070318909,224.670272203222,0,81.8192251978981,85.3844236951087,81.8192251978981,482.543233859786,461.817734908875,482.543233859786,482.543233859786,461.817734908875,482.543233859786,461.817734908875,470.991316357052,471.114866151995,435.038289334011,461.817734908875,470.991316357052,470.991316357052,470.991316357052,461.817734908875,471.114866151995,435.038289334011
"ESCT052307",318.157929395789,128.486849687054,252.739062982704,844.897503850991,171.51128026378,625.557452748264,640.850943874778,252.739062982704,1171.69874832877,128.71035148961,72.0276256832799,171.344932653519,72.0276256832799,171.51128026378,318.157929395789,72.0276256832799,193.931290933269,72.0276256832799,72.0276256832799,72.0486292929735,482.543233859786,448.875905285967,0,0,0,0,142.994847620309,0,142.35598050512,0,0,0,224.670272203222,0,0,0,33.0727070318909,224.670272203222,0,81.8192251978981,85.3844236951087,81.8192251978981,482.543233859786,461.817734908875,482.543233859786,482.543233859786,461.817734908875,482.543233859786,461.817734908875,470.991316357052,471.114866151995,435.038289334011,461.817734908875,470.991316357052,470.991316357052,470.991316357052,461.817734908875,471.114866151995,435.038289334011
"ESCT052309",318.157929395789,128.486849687054,252.739062982704,844.897503850991,171.51128026378,625.557452748264,640.850943874778,252.739062982704,1171.69874832877,128.71035148961,72.0276256832799,171.344932653519,72.0276256832799,171.51128026378,318.157929395789,72.0276256832799,193.931290933269,72.0276256832799,72.0276256832799,72.0486292929735,482.543233859786,448.875905285967,0,0,0,0,142.994847620309,0,142.35598050512,0,0,0,224.670272203222,0,0,0,33.0727070318909,224.670272203222,0,81.8192251978981,85.3844236951087,81.8192251978981,482.543233859786,461.817734908875,482.543233859786,482.543233859786,461.817734908875,482.543233859786,461.817734908875,470.991316357052,471.114866151995,435.038289334011,461.817734908875,470.991316357052,470.991316357052,470.991316357052,461.817734908875,471.114866151995,435.038289334011
"ESCT052207",285.085222363898,161.559556718945,285.811770014595,811.8247968191,138.438573231889,592.484745716373,607.778236842887,285.811770014595,1138.62604129688,161.783058521501,105.100332715171,138.272225621628,105.100332715171,138.438573231889,285.085222363898,105.100332715171,227.00399796516,105.100332715171,105.100332715171,105.121336324864,515.615940891677,481.948612317858,33.0727070318909,33.0727070318909,33.0727070318909,33.0727070318909,176.0675546522,33.0727070318909,175.428687537011,33.0727070318909,33.0727070318909,33.0727070318909,257.742979235113,33.0727070318909,33.0727070318909,33.0727070318909,0,257.742979235113,33.0727070318909,114.891932229789,118.457130727,114.891932229789,515.615940891677,494.890441940766,515.615940891677,515.615940891677,494.890441940766,515.615940891677,494.890441940766,504.064023388943,504.187573183886,468.110996365902,494.890441940766,504.064023388943,504.064023388943,504.064023388943,494.890441940766,504.187573183886,468.110996365902
"ESMA052302",542.828201599012,96.1834225161684,28.0687907794816,1069.56777605421,396.181552467002,850.227724951487,865.521216078,28.0687907794816,1396.369020532,95.9599207136122,152.642646519942,396.015204856741,152.642646519942,396.181552467002,542.828201599012,152.642646519942,30.738981269953,152.642646519942,152.642646519942,152.621642910249,257.872961656564,224.205633082745,224.670272203222,224.670272203222,224.670272203222,224.670272203222,81.6754245829133,224.670272203222,82.3142916981019,224.670272203222,224.670272203222,224.670272203222,0,224.670272203222,224.670272203222,224.670272203222,257.742979235113,0,224.670272203222,142.851047005324,139.285848508114,142.851047005324,257.872961656564,237.147462705653,257.872961656564,257.872961656564,237.147462705653,257.872961656564,237.147462705653,246.321044153829,246.444593948773,210.368017130789,237.147462705653,246.321044153829,246.321044153829,246.321044153829,237.147462705653,246.444593948773,210.368017130789
"ESCT062210",318.157929395789,128.486849687054,252.739062982704,844.897503850991,171.51128026378,625.557452748264,640.850943874778,252.739062982704,1171.69874832877,128.71035148961,72.0276256832799,171.344932653519,72.0276256832799,171.51128026378,318.157929395789,72.0276256832799,193.931290933269,72.0276256832799,72.0276256832799,72.0486292929735,482.543233859786,448.875905285967,0,0,0,0,142.994847620309,0,142.35598050512,0,0,0,224.670272203222,0,0,0,33.0727070318909,224.670272203222,0,81.8192251978981,85.3844236951087,81.8192251978981,482.543233859786,461.817734908875,482.543233859786,482.543233859786,461.817734908875,482.543233859786,461.817734908875,470.991316357052,471.114866151995,435.038289334011,461.817734908875,470.991316357052,470.991316357052,470.991316357052,461.817734908875,471.114866151995,435.038289334011
"ESSA052201",399.977154593687,46.667624489156,170.919837784806,926.716729048889,253.330505461678,707.376677946162,722.670169072676,170.919837784806,1253.51797352667,46.8911262917122,9.7915995146181,253.164157851417,9.7915995146181,253.330505461678,399.977154593687,9.7915995146181,112.112065735371,9.7915995146181,9.7915995146181,9.77059590492456,400.724008661888,367.056680088069,81.8192251978981,81.8192251978981,81.8192251978981,81.8192251978981,61.175622422411,81.8192251978981,60.5367553072224,81.8192251978981,81.8192251978981,81.8192251978981,142.851047005324,81.8192251978981,81.8192251978981,81.8192251978981,114.891932229789,142.851047005324,81.8192251978981,0,3.56519849721064,0,400.724008661888,379.998509710977,400.724008661888,400.724008661888,379.998509710977,400.724008661888,379.998509710977,389.172091159154,389.295640954097,353.219064136113,379.998509710977,389.172091159154,389.172091159154,389.172091159154,379.998509710977,389.295640954097,353.219064136113
"ESSA062301",403.542353090898,43.1024259919453,167.354639287595,930.281927546099,256.895703958888,710.941876443373,726.235367569887,167.354639287595,1257.08317202388,43.3259277945015,13.3567980118287,256.729356348628,13.3567980118287,256.895703958888,403.542353090898,13.3567980118287,108.546867238161,13.3567980118287,13.3567980118287,13.3357944021352,397.158810164678,363.491481590859,85.3844236951087,85.3844236951087,85.3844236951087,85.3844236951087,57.6104239252004,85.3844236951087,56.9715568100118,85.3844236951087,85.3844236951087,85.3844236951087,139.285848508114,85.3844236951087,85.3844236951087,85.3844236951087,118.457130727,139.285848508114,85.3844236951087,3.56519849721064,0,3.56519849721064,397.158810164678,376.433311213767,397.158810164678,397.158810164678,376.433311213767,397.158810164678,376.433311213767,385.606892661943,385.730442456887,349.653865638902,376.433311213767,385.606892661943,385.606892661943,385.606892661943,376.433311213767,385.730442456887,349.653865638902
"ESSA052202",399.977154593687,46.667624489156,170.919837784806,926.716729048889,253.330505461678,707.376677946162,722.670169072676,170.919837784806,1253.51797352667,46.8911262917122,9.7915995146181,253.164157851417,9.7915995146181,253.330505461678,399.977154593687,9.7915995146181,112.112065735371,9.7915995146181,9.7915995146181,9.77059590492456,400.724008661888,367.056680088069,81.8192251978981,81.8192251978981,81.8192251978981,81.8192251978981,61.175622422411,81.8192251978981,60.5367553072224,81.8192251978981,81.8192251978981,81.8192251978981,142.851047005324,81.8192251978981,81.8192251978981,81.8192251978981,114.891932229789,142.851047005324,81.8192251978981,0,3.56519849721064,0,400.724008661888,379.998509710977,400.724008661888,400.724008661888,379.998509710977,400.724008661888,379.998509710977,389.172091159154,389.295640954097,353.219064136113,379.998509710977,389.172091159154,389.172091159154,389.172091159154,379.998509710977,389.295640954097,353.219064136113
"ESAN032210",800.701163255576,354.056384172732,229.804170877082,1327.44073771078,654.054514123566,1108.10068660805,1123.39417773456,229.804170877082,1654.24198218856,353.832882370176,410.515608176506,653.888166513305,410.515608176506,654.054514123566,800.701163255576,410.515608176506,288.611942926517,410.515608176506,410.515608176506,410.494604566813,0,33.6673285738188,482.543233859786,482.543233859786,482.543233859786,482.543233859786,339.548386239477,482.543233859786,340.187253354666,482.543233859786,482.543233859786,482.543233859786,257.872961656564,482.543233859786,482.543233859786,482.543233859786,515.615940891677,257.872961656564,482.543233859786,400.724008661888,397.158810164678,400.724008661888,0,20.7254989509111,0,0,20.7254989509111,0,20.7254989509111,11.5519175027347,11.428367707791,47.5049445257754,20.7254989509111,11.5519175027347,11.5519175027347,11.5519175027347,20.7254989509111,11.428367707791,47.5049445257754
"ESAN032214",779.975664304665,333.330885221821,209.078671926171,1306.71523875987,633.329015172655,1087.37518765714,1102.66867878365,209.078671926171,1633.51648323765,333.107383419265,389.790109225595,633.162667562394,389.790109225595,633.329015172655,779.975664304665,389.790109225595,267.886443975606,389.790109225595,389.790109225595,389.769105615902,20.7254989509111,12.9418296229077,461.817734908875,461.817734908875,461.817734908875,461.817734908875,318.822887288566,461.817734908875,319.461754403755,461.817734908875,461.817734908875,461.817734908875,237.147462705653,461.817734908875,461.817734908875,461.817734908875,494.890441940766,237.147462705653,461.817734908875,379.998509710977,376.433311213767,379.998509710977,20.7254989509111,0,20.7254989509111,20.7254989509111,0,20.7254989509111,0,9.17358144817644,9.29713124312009,26.7794455748643,0,9.17358144817644,9.17358144817644,9.17358144817644,0,9.29713124312009,26.7794455748643
"ESAN032203",800.701163255576,354.056384172732,229.804170877082,1327.44073771078,654.054514123566,1108.10068660805,1123.39417773456,229.804170877082,1654.24198218856,353.832882370176,410.515608176506,653.888166513305,410.515608176506,654.054514123566,800.701163255576,410.515608176506,288.611942926517,410.515608176506,410.515608176506,410.494604566813,0,33.6673285738188,482.543233859786,482.543233859786,482.543233859786,482.543233859786,339.548386239477,482.543233859786,340.187253354666,482.543233859786,482.543233859786,482.543233859786,257.872961656564,482.543233859786,482.543233859786,482.543233859786,515.615940891677,257.872961656564,482.543233859786,400.724008661888,397.158810164678,400.724008661888,0,20.7254989509111,0,0,20.7254989509111,0,20.7254989509111,11.5519175027347,11.428367707791,47.5049445257754,20.7254989509111,11.5519175027347,11.5519175027347,11.5519175027347,20.7254989509111,11.428367707791,47.5049445257754
"ESAN032205",800.701163255576,354.056384172732,229.804170877082,1327.44073771078,654.054514123566,1108.10068660805,1123.39417773456,229.804170877082,1654.24198218856,353.832882370176,410.515608176506,653.888166513305,410.515608176506,654.054514123566,800.701163255576,410.515608176506,288.611942926517,410.515608176506,410.515608176506,410.494604566813,0,33.6673285738188,482.543233859786,482.543233859786,482.543233859786,482.543233859786,339.548386239477,482.543233859786,340.187253354666,482.543233859786,482.543233859786,482.543233859786,257.872961656564,482.543233859786,482.543233859786,482.543233859786,515.615940891677,257.872961656564,482.543233859786,400.724008661888,397.158810164678,400.724008661888,0,20.7254989509111,0,0,20.7254989509111,0,20.7254989509111,11.5519175027347,11.428367707791,47.5049445257754,20.7254989509111,11.5519175027347,11.5519175027347,11.5519175027347,20.7254989509111,11.428367707791,47.5049445257754
"ESAN032212",779.975664304665,333.330885221821,209.078671926171,1306.71523875987,633.329015172655,1087.37518765714,1102.66867878365,209.078671926171,1633.51648323765,333.107383419265,389.790109225595,633.162667562394,389.790109225595,633.329015172655,779.975664304665,389.790109225595,267.886443975606,389.790109225595,389.790109225595,389.769105615902,20.7254989509111,12.9418296229077,461.817734908875,461.817734908875,461.817734908875,461.817734908875,318.822887288566,461.817734908875,319.461754403755,461.817734908875,461.817734908875,461.817734908875,237.147462705653,461.817734908875,461.817734908875,461.817734908875,494.890441940766,237.147462705653,461.817734908875,379.998509710977,376.433311213767,379.998509710977,20.7254989509111,0,20.7254989509111,20.7254989509111,0,20.7254989509111,0,9.17358144817644,9.29713124312009,26.7794455748643,0,9.17358144817644,9.17358144817644,9.17358144817644,0,9.29713124312009,26.7794455748643
"ESAN032201",800.701163255576,354.056384172732,229.804170877082,1327.44073771078,654.054514123566,1108.10068660805,1123.39417773456,229.804170877082,1654.24198218856,353.832882370176,410.515608176506,653.888166513305,410.515608176506,654.054514123566,800.701163255576,410.515608176506,288.611942926517,410.515608176506,410.515608176506,410.494604566813,0,33.6673285738188,482.543233859786,482.543233859786,482.543233859786,482.543233859786,339.548386239477,482.543233859786,340.187253354666,482.543233859786,482.543233859786,482.543233859786,257.872961656564,482.543233859786,482.543233859786,482.543233859786,515.615940891677,257.872961656564,482.543233859786,400.724008661888,397.158810164678,400.724008661888,0,20.7254989509111,0,0,20.7254989509111,0,20.7254989509111,11.5519175027347,11.428367707791,47.5049445257754,20.7254989509111,11.5519175027347,11.5519175027347,11.5519175027347,20.7254989509111,11.428367707791,47.5049445257754
"ESAN032215",779.975664304665,333.330885221821,209.078671926171,1306.71523875987,633.329015172655,1087.37518765714,1102.66867878365,209.078671926171,1633.51648323765,333.107383419265,389.790109225595,633.162667562394,389.790109225595,633.329015172655,779.975664304665,389.790109225595,267.886443975606,389.790109225595,389.790109225595,389.769105615902,20.7254989509111,12.9418296229077,461.817734908875,461.817734908875,461.817734908875,461.817734908875,318.822887288566,461.817734908875,319.461754403755,461.817734908875,461.817734908875,461.817734908875,237.147462705653,461.817734908875,461.817734908875,461.817734908875,494.890441940766,237.147462705653,461.817734908875,379.998509710977,376.433311213767,379.998509710977,20.7254989509111,0,20.7254989509111,20.7254989509111,0,20.7254989509111,0,9.17358144817644,9.29713124312009,26.7794455748643,0,9.17358144817644,9.17358144817644,9.17358144817644,0,9.29713124312009,26.7794455748643
"ESAN032226",789.149245752841,342.504466669998,218.252253374348,1315.88882020804,642.502596620831,1096.54876910532,1111.84226023183,218.252253374348,1642.69006468583,342.280964867441,398.963690673772,642.336249010571,398.963690673772,642.502596620831,789.149245752841,398.963690673772,277.060025423782,398.963690673772,398.963690673772,398.942687064078,11.5519175027347,22.1154110710841,470.991316357052,470.991316357052,470.991316357052,470.991316357052,327.996468736743,470.991316357052,328.635335851931,470.991316357052,470.991316357052,470.991316357052,246.321044153829,470.991316357052,470.991316357052,470.991316357052,504.064023388943,246.321044153829,470.991316357052,389.172091159154,385.606892661943,389.172091159154,11.5519175027347,9.17358144817644,11.5519175027347,11.5519175027347,9.17358144817644,11.5519175027347,9.17358144817644,0,0.12354979494365,35.9530270230407,9.17358144817644,0,0,0,9.17358144817644,0.12354979494365,35.9530270230407
"ESAN042318",789.272795547785,342.628016464941,218.375803169291,1316.01237000299,642.626146415775,1096.67231890026,1111.96581002677,218.375803169291,1642.81361448077,342.404514662385,399.087240468715,642.459798805514,399.087240468715,642.626146415775,789.272795547785,399.087240468715,277.183575218726,399.087240468715,399.087240468715,399.066236859022,11.428367707791,22.2389608660278,471.114866151995,471.114866151995,471.114866151995,471.114866151995,328.120018531686,471.114866151995,328.758885646875,471.114866151995,471.114866151995,471.114866151995,246.444593948773,471.114866151995,471.114866151995,471.114866151995,504.187573183886,246.444593948773,471.114866151995,389.295640954097,385.730442456887,389.295640954097,11.428367707791,9.29713124312009,11.428367707791,11.428367707791,9.29713124312009,11.428367707791,9.29713124312009,0.12354979494365,0,36.0765768179844,9.29713124312009,0.12354979494365,0.12354979494365,0.12354979494365,9.29713124312009,0,36.0765768179844
"ESAN042303",753.1962187298,306.551439646957,182.299226351307,1279.935793185,606.54956959779,1060.59574208228,1075.88923320879,182.299226351307,1606.73703766279,306.327937844401,363.010663650731,606.38322198753,363.010663650731,606.54956959779,753.1962187298,363.010663650731,241.106998400742,363.010663650731,363.010663650731,362.989660041037,47.5049445257754,13.8376159519566,435.038289334011,435.038289334011,435.038289334011,435.038289334011,292.043441713702,435.038289334011,292.68230882889,435.038289334011,435.038289334011,435.038289334011,210.368017130789,435.038289334011,435.038289334011,435.038289334011,468.110996365902,210.368017130789,435.038289334011,353.219064136113,349.653865638902,353.219064136113,47.5049445257754,26.7794455748643,47.5049445257754,47.5049445257754,26.7794455748643,47.5049445257754,26.7794455748643,35.9530270230407,36.0765768179844,0,26.7794455748643,35.9530270230407,35.9530270230407,35.9530270230407,26.7794455748643,36.0765768179844,0
"ESAN032216",779.975664304665,333.330885221821,209.078671926171,1306.71523875987,633.329015172655,1087.37518765714,1102.66867878365,209.078671926171,1633.51648323765,333.107383419265,389.790109225595,633.162667562394,389.790109225595,633.329015172655,779.975664304665,389.790109225595,267.886443975606,389.790109225595,389.790109225595,389.769105615902,20.7254989509111,12.9418296229077,461.817734908875,461.817734908875,461.817734908875,461.817734908875,318.822887288566,461.817734908875,319.461754403755,461.817734908875,461.817734908875,461.817734908875,237.147462705653,461.817734908875,461.817734908875,461.817734908875,494.890441940766,237.147462705653,461.817734908875,379.998509710977,376.433311213767,379.998509710977,20.7254989509111,0,20.7254989509111,20.7254989509111,0,20.7254989509111,0,9.17358144817644,9.29713124312009,26.7794455748643,0,9.17358144817644,9.17358144817644,9.17358144817644,0,9.29713124312009,26.7794455748643
"ESAN032227",789.149245752841,342.504466669998,218.252253374348,1315.88882020804,642.502596620831,1096.54876910532,1111.84226023183,218.252253374348,1642.69006468583,342.280964867441,398.963690673772,642.336249010571,398.963690673772,642.502596620831,789.149245752841,398.963690673772,277.060025423782,398.963690673772,398.963690673772,398.942687064078,11.5519175027347,22.1154110710841,470.991316357052,470.991316357052,470.991316357052,470.991316357052,327.996468736743,470.991316357052,328.635335851931,470.991316357052,470.991316357052,470.991316357052,246.321044153829,470.991316357052,470.991316357052,470.991316357052,504.064023388943,246.321044153829,470.991316357052,389.172091159154,385.606892661943,389.172091159154,11.5519175027347,9.17358144817644,11.5519175027347,11.5519175027347,9.17358144817644,11.5519175027347,9.17358144817644,0,0.12354979494365,35.9530270230407,9.17358144817644,0,0,0,9.17358144817644,0.12354979494365,35.9530270230407
"ESAN032222",789.149245752841,342.504466669998,218.252253374348,1315.88882020804,642.502596620831,1096.54876910532,1111.84226023183,218.252253374348,1642.69006468583,342.280964867441,398.963690673772,642.336249010571,398.963690673772,642.502596620831,789.149245752841,398.963690673772,277.060025423782,398.963690673772,398.963690673772,398.942687064078,11.5519175027347,22.1154110710841,470.991316357052,470.991316357052,470.991316357052,470.991316357052,327.996468736743,470.991316357052,328.635335851931,470.991316357052,470.991316357052,470.991316357052,246.321044153829,470.991316357052,470.991316357052,470.991316357052,504.064023388943,246.321044153829,470.991316357052,389.172091159154,385.606892661943,389.172091159154,11.5519175027347,9.17358144817644,11.5519175027347,11.5519175027347,9.17358144817644,11.5519175027347,9.17358144817644,0,0.12354979494365,35.9530270230407,9.17358144817644,0,0,0,9.17358144817644,0.12354979494365,35.9530270230407
"ESAN032225",789.149245752841,342.504466669998,218.252253374348,1315.88882020804,642.502596620831,1096.54876910532,1111.84226023183,218.252253374348,1642.69006468583,342.280964867441,398.963690673772,642.336249010571,398.963690673772,642.502596620831,789.149245752841,398.963690673772,277.060025423782,398.963690673772,398.963690673772,398.942687064078,11.5519175027347,22.1154110710841,470.991316357052,470.991316357052,470.991316357052,470.991316357052,327.996468736743,470.991316357052,328.635335851931,470.991316357052,470.991316357052,470.991316357052,246.321044153829,470.991316357052,470.991316357052,470.991316357052,504.064023388943,246.321044153829,470.991316357052,389.172091159154,385.606892661943,389.172091159154,11.5519175027347,9.17358144817644,11.5519175027347,11.5519175027347,9.17358144817644,11.5519175027347,9.17358144817644,0,0.12354979494365,35.9530270230407,9.17358144817644,0,0,0,9.17358144817644,0.12354979494365,35.9530270230407
"ESAN032219",779.975664304665,333.330885221821,209.078671926171,1306.71523875987,633.329015172655,1087.37518765714,1102.66867878365,209.078671926171,1633.51648323765,333.107383419265,389.790109225595,633.162667562394,389.790109225595,633.329015172655,779.975664304665,389.790109225595,267.886443975606,389.790109225595,389.790109225595,389.769105615902,20.7254989509111,12.9418296229077,461.817734908875,461.817734908875,461.817734908875,461.817734908875,318.822887288566,461.817734908875,319.461754403755,461.817734908875,461.817734908875,461.817734908875,237.147462705653,461.817734908875,461.817734908875,461.817734908875,494.890441940766,237.147462705653,461.817734908875,379.998509710977,376.433311213767,379.998509710977,20.7254989509111,0,20.7254989509111,20.7254989509111,0,20.7254989509111,0,9.17358144817644,9.29713124312009,26.7794455748643,0,9.17358144817644,9.17358144817644,9.17358144817644,0,9.29713124312009,26.7794455748643
"ESAN042315",789.272795547785,342.628016464941,218.375803169291,1316.01237000299,642.626146415775,1096.67231890026,1111.96581002677,218.375803169291,1642.81361448077,342.404514662385,399.087240468715,642.459798805514,399.087240468715,642.626146415775,789.272795547785,399.087240468715,277.183575218726,399.087240468715,399.087240468715,399.066236859022,11.428367707791,22.2389608660278,471.114866151995,471.114866151995,471.114866151995,471.114866151995,328.120018531686,471.114866151995,328.758885646875,471.114866151995,471.114866151995,471.114866151995,246.444593948773,471.114866151995,471.114866151995,471.114866151995,504.187573183886,246.444593948773,471.114866151995,389.295640954097,385.730442456887,389.295640954097,11.428367707791,9.29713124312009,11.428367707791,11.428367707791,9.29713124312009,11.428367707791,9.29713124312009,0.12354979494365,0,36.0765768179844,9.29713124312009,0.12354979494365,0.12354979494365,0.12354979494365,9.29713124312009,0,36.0765768179844
"ESAN042310",753.1962187298,306.551439646957,182.299226351307,1279.935793185,606.54956959779,1060.59574208228,1075.88923320879,182.299226351307,1606.73703766279,306.327937844401,363.010663650731,606.38322198753,363.010663650731,606.54956959779,753.1962187298,363.010663650731,241.106998400742,363.010663650731,363.010663650731,362.989660041037,47.5049445257754,13.8376159519566,435.038289334011,435.038289334011,435.038289334011,435.038289334011,292.043441713702,435.038289334011,292.68230882889,435.038289334011,435.038289334011,435.038289334011,210.368017130789,435.038289334011,435.038289334011,435.038289334011,468.110996365902,210.368017130789,435.038289334011,353.219064136113,349.653865638902,353.219064136113,47.5049445257754,26.7794455748643,47.5049445257754,47.5049445257754,26.7794455748643,47.5049445257754,26.7794455748643,35.9530270230407,36.0765768179844,0,26.7794455748643,35.9530270230407,35.9530270230407,35.9530270230407,26.7794455748643,36.0765768179844,0
