"","ITBO062202","GRTH052302","ITSA052303","CZKA052301","ITMA052208","HUMV062350","HUSZ062201","ITSA052302","PLRA082254","GRTH052303","ITBA022201","ITMA052213","ITBA022222","ITMA052201","ITBO062201","ITBA022210","ITLE042301","ITBA022213","ITBA022218","ITBA062301","ESAN032208","PTOD042301","ESCT062211","ESCT052302","ESCT062217","ESCT062219","ESMD052202","ESCT052202","ESMD052201","ESCT062216","ESCT062224","ESCT062226","ESMA052301","ESCT062221","ESCT052307","ESCT052309","ESCT052207","ESMA052302","ESCT062210","ESSA052201","ESSA062301","ESSA052202","ESAN032210","ESAN032214","ESAN032203","ESAN032205","ESAN032212","ESAN032201","ESAN032215","ESAN032226","ESAN042318","ESAN042303","ESAN032216","ESAN032227","ESAN032222","ESAN032225","ESAN032219","ESAN042315","ESAN042310"
"ESAN032208",1456.97963594625,2502.73418278436,1309.14225742367,1885.21204564595,1636.28433583292,2031.40860412807,2007.17824463179,1309.14225742367,2095.47254143,2501.36515584835,1966.65094082708,1641.18573328708,1966.65094082708,1636.28433583292,1456.97963594625,1966.65094082708,2082.00328936728,1966.65094082708,1966.65094082708,1966.69858562199,0,216.660782824658,545.910913973294,545.910913973294,545.910913973294,545.910913973294,182.201045016362,545.910913973294,193.406985034762,545.910913973294,545.910913973294,545.910913973294,740.724595296108,545.910913973294,545.910913973294,545.910913973294,641.911230330766,740.724595296108,545.910913973294,55.6968798357772,49.5348997303051,55.6968798357772,0,73.3473299689024,0,0,73.3473299689024,0,73.3473299689024,37.6630546622475,37.5651881583829,101.335780245255,73.3473299689024,37.6630546622475,37.6630546622475,37.6630546622475,73.3473299689024,37.5651881583829,101.335780245255
"PTOD042301",1659.4254070869,2709.33887990304,1520.02452851298,2078.70375087368,1840.45743048877,2227.91226400781,2203.50711319616,1520.02452851298,2283.28079626528,2707.97599364777,2173.59884193358,1845.35024085913,2173.59884193358,1840.45743048877,1659.4254070869,2173.59884193358,2290.43615253021,2173.59884193358,2173.59884193358,2173.64668359697,216.660782824658,0,754.929309342909,754.929309342909,754.929309342909,754.929309342909,393.965884682649,754.929309342909,405.139246943268,754.929309342909,754.929309342909,754.929309342909,952.416242893213,754.929309342909,754.929309342909,754.929309342909,850.259363844102,952.416242893213,754.929309342909,266.902342119564,260.802098327988,266.902342119564,216.660782824658,289.588710585883,216.660782824658,216.660782824658,289.588710585883,216.660782824658,289.588710585883,178.923125481217,179.022406475332,317.16887468907,289.588710585883,178.923125481217,178.923125481217,178.923125481217,289.588710585883,179.022406475332,317.16887468907
"ESCT062211",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESCT052302",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESCT062217",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESCT062219",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESMD052202",1250.1564376862,2269.90388716178,1101.52295740376,1671.23623428591,1424.31479275977,1812.62321960395,1789.06681626966,1101.52295740376,1877.65305509235,2268.5640941434,1745.84434064638,1429.1026673115,1745.84434064638,1424.31479275977,1250.1564376862,1745.84434064638,1858.07334909861,1745.84434064638,1745.84434064638,1745.89082535736,182.201045016362,393.965884682649,357.208917095655,357.208917095655,357.208917095655,357.208917095655,0,357.208917095655,10.9684007073794,357.208917095655,357.208917095655,357.208917095655,545.565204052681,357.208917095655,357.208917095655,357.208917095655,451.389703187509,545.565204052681,357.208917095655,123.022900721679,129.091073290643,123.022900721679,182.201045016362,110.137200850829,182.201045016362,182.201045016362,110.137200850829,182.201045016362,110.137200850829,218.950106904101,218.855710527901,82.4290306792607,110.137200850829,218.950106904101,218.950106904101,218.950106904101,110.137200850829,218.855710527901,82.4290306792607
"ESCT052202",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESMD052201",1239.47569266713,2258.84901980684,1090.42834168418,1660.9406560119,1413.51628992816,1802.15029328692,1778.60680578829,1090.42834168418,1867.60613806142,2257.50912354714,1734.85275694805,1418.30382597321,1734.85275694805,1413.51628992816,1239.47569266713,1734.85275694805,1846.98904432862,1734.85275694805,1734.85275694805,1734.89922441138,193.406985034762,405.139246943268,346.330398735761,346.330398735761,346.330398735761,346.330398735761,10.9684007073794,346.330398735761,0,346.330398735761,346.330398735761,346.330398735761,534.514190920138,346.330398735761,346.330398735761,346.330398735761,440.531560258325,534.514190920138,346.330398735761,133.941042259782,140.01158338736,133.941042259782,193.406985034762,121.331317187095,193.406985034762,193.406985034762,121.331317187095,193.406985034762,121.331317187095,230.146342662243,230.052038057399,93.6051900876274,121.331317187095,230.146342662243,230.146342662243,230.146342662243,121.331317187095,230.052038057399,93.6051900876274
"ESCT062216",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESCT062224",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESCT062226",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESMA052301",728.847150371033,1737.22827053045,557.91340462398,1173.43599923748,898.368591670862,1306.81142145145,1283.72594101956,557.91340462398,1394.76622228844,1735.87268558834,1212.43872556794,903.177453009204,1212.43872556794,898.368591670862,728.847150371033,1212.43872556794,1320.69826723945,1212.43872556794,1212.43872556794,1212.48467309577,740.724595296108,952.416242893213,181.191212387548,181.191212387548,181.191212387548,181.191212387548,545.565204052681,181.191212387548,534.514190920138,181.191212387548,181.191212387548,181.191212387548,0,181.191212387548,181.191212387548,181.191212387548,85.2659918558456,0,181.191212387548,667.056255571098,673.286305837506,667.056255571098,740.724595296108,667.569239946711,740.724595296108,740.724595296108,667.569239946711,740.724595296108,667.569239946711,777.26243617475,777.171837661418,638.784143130978,667.569239946711,777.26243617475,777.26243617475,777.26243617475,667.569239946711,777.171837661418,638.784143130978
"ESCT062221",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESCT052307",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESCT052309",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESCT052207",797.422858579922,1791.98765614644,633.910202137516,1228.67657378256,965.06978018945,1361.62964149159,1338.83749966958,633.910202137516,1442.01484336393,1790.65779633294,1275.72837692632,969.793168014031,1275.72837692632,965.06978018945,797.422858579922,1275.72837692632,1383.25230052143,1275.72837692632,1275.72837692632,1275.773718042,641.911230330766,850.259363844102,94.0502507310073,94.0502507310073,94.0502507310073,94.0502507310073,451.389703187509,94.0502507310073,440.531560258325,94.0502507310073,94.0502507310073,94.0502507310073,85.2659918558456,94.0502507310073,94.0502507310073,94.0502507310073,0,85.2659918558456,94.0502507310073,571.037519649474,577.145053023117,571.037519649474,641.911230330766,570.029517930092,641.911230330766,641.911230330766,570.029517930092,641.911230330766,570.029517930092,677.89546130929,677.805893288401,541.822304153457,570.029517930092,677.89546130929,677.89546130929,677.89546130929,570.029517930092,677.805893288401,541.822304153457
"ESMA052302",728.847150371033,1737.22827053045,557.91340462398,1173.43599923748,898.368591670862,1306.81142145145,1283.72594101956,557.91340462398,1394.76622228844,1735.87268558834,1212.43872556794,903.177453009204,1212.43872556794,898.368591670862,728.847150371033,1212.43872556794,1320.69826723945,1212.43872556794,1212.43872556794,1212.48467309577,740.724595296108,952.416242893213,181.191212387548,181.191212387548,181.191212387548,181.191212387548,545.565204052681,181.191212387548,534.514190920138,181.191212387548,181.191212387548,181.191212387548,0,181.191212387548,181.191212387548,181.191212387548,85.2659918558456,0,181.191212387548,667.056255571098,673.286305837506,667.056255571098,740.724595296108,667.569239946711,740.724595296108,740.724595296108,667.569239946711,740.724595296108,667.569239946711,777.26243617475,777.171837661418,638.784143130978,667.569239946711,777.26243617475,777.26243617475,777.26243617475,667.569239946711,777.171837661418,638.784143130978
"ESCT062210",891.511424153268,1891.17280802526,731.238798548059,1320.43138031986,1060.50063178328,1455.15109696883,1432.20256256075,731.238798548059,1532.19904731961,1889.84123602384,1373.39693496059,1065.23633370917,1373.39693496059,1060.50063178328,891.511424153268,1373.39693496059,1481.90064224396,1373.39693496059,1373.39693496059,1373.44250789304,545.910913973294,754.929309342909,0,0,0,0,357.208917095655,0,346.330398735761,0,0,0,181.191212387548,0,0,0,94.0502507310073,181.191212387548,0,477.539912283908,483.637370323604,477.539912283908,545.910913973294,474.009576239474,545.910913973294,545.910913973294,474.009576239474,545.910913973294,474.009576239474,582.048051194263,581.957481668829,445.915934419712,474.009576239474,582.048051194263,582.048051194263,582.048051194263,474.009576239474,581.957481668829,445.915934419712
"ESSA052201",1363.7622519703,2383.48197701293,1221.0155691715,1777.6989294645,1538.55567170534,1920.66388282805,1897.06091318528,1221.0155691715,1979.66984720766,2382.1498749664,1861.04037400176,1543.32450503817,1861.04037400176,1538.55567170534,1363.7622519703,1861.04037400176,1973.96419706117,1861.04037400176,1861.04037400176,1861.08686553691,55.6968798357772,266.902342119564,477.539912283908,477.539912283908,477.539912283908,477.539912283908,123.022900721679,477.539912283908,133.941042259782,477.539912283908,477.539912283908,477.539912283908,667.056255571098,477.539912283908,477.539912283908,477.539912283908,571.037519649474,667.056255571098,477.539912283908,0,6.01361495156512,0,55.6968798357772,15.9218206052752,55.6968798357772,55.6968798357772,15.9218206052752,55.6968798357772,15.9218206052752,92.3946008074037,92.2995941714648,43.3074545951993,15.9218206052752,92.3946008074037,92.3946008074037,92.3946008074037,15.9218206052752,92.2995941714648,43.3074545951993
"ESSA062301",1369.96191209768,2390.08911453596,1227.38714247818,1783.81705777634,1544.8532378361,1926.90015497252,1903.28536063701,1227.38714247818,1985.72754270025,2388.75676217453,1867.50255462194,1549.62333582074,1867.50255462194,1544.8532378361,1369.96191209768,1867.50255462194,1980.4943129934,1867.50255462194,1867.50255462194,1867.54906456243,49.5348997303051,260.802098327988,483.637370323604,483.637370323604,483.637370323604,483.637370323604,129.091073290643,483.637370323604,140.01158338736,483.637370323604,483.637370323604,483.637370323604,673.286305837506,483.637370323604,483.637370323604,483.637370323604,577.145053023117,673.286305837506,483.637370323604,6.01361495156512,0,6.01361495156512,49.5348997303051,22.0919451591788,49.5348997303051,49.5348997303051,22.0919451591788,49.5348997303051,22.0919451591788,86.2455768847519,86.1504993750354,49.473285322581,22.0919451591788,86.2455768847519,86.2455768847519,86.2455768847519,22.0919451591788,86.1504993750354,49.473285322581
"ESSA052202",1363.7622519703,2383.48197701293,1221.0155691715,1777.6989294645,1538.55567170534,1920.66388282805,1897.06091318528,1221.0155691715,1979.66984720766,2382.1498749664,1861.04037400176,1543.32450503817,1861.04037400176,1538.55567170534,1363.7622519703,1861.04037400176,1973.96419706117,1861.04037400176,1861.04037400176,1861.08686553691,55.6968798357772,266.902342119564,477.539912283908,477.539912283908,477.539912283908,477.539912283908,123.022900721679,477.539912283908,133.941042259782,477.539912283908,477.539912283908,477.539912283908,667.056255571098,477.539912283908,477.539912283908,477.539912283908,571.037519649474,667.056255571098,477.539912283908,0,6.01361495156512,0,55.6968798357772,15.9218206052752,55.6968798357772,55.6968798357772,15.9218206052752,55.6968798357772,15.9218206052752,92.3946008074037,92.2995941714648,43.3074545951993,15.9218206052752,92.3946008074037,92.3946008074037,92.3946008074037,15.9218206052752,92.2995941714648,43.3074545951993
"ESAN032210",1456.97963594625,2502.73418278436,1309.14225742367,1885.21204564595,1636.28433583292,2031.40860412807,2007.17824463179,1309.14225742367,2095.47254143,2501.36515584835,1966.65094082708,1641.18573328708,1966.65094082708,1636.28433583292,1456.97963594625,1966.65094082708,2082.00328936728,1966.65094082708,1966.65094082708,1966.69858562199,0,216.660782824658,545.910913973294,545.910913973294,545.910913973294,545.910913973294,182.201045016362,545.910913973294,193.406985034762,545.910913973294,545.910913973294,545.910913973294,740.724595296108,545.910913973294,545.910913973294,545.910913973294,641.911230330766,740.724595296108,545.910913973294,55.6968798357772,49.5348997303051,55.6968798357772,0,73.3473299689024,0,0,73.3473299689024,0,73.3473299689024,37.6630546622475,37.5651881583829,101.335780245255,73.3473299689024,37.6630546622475,37.6630546622475,37.6630546622475,73.3473299689024,37.5651881583829,101.335780245255
"ESAN032214",1385.24589117673,2427.6825207052,1235.13126392438,1815.20925896625,1563.65686472374,1960.20416366805,1936.07742120354,1235.13126392438,2026.62799250545,2426.3143925687,1892.53968910294,1568.55077476067,1892.53968910294,1563.65686472374,1385.24589117673,1892.53968910294,2007.23597681436,1892.53968910294,1892.53968910294,1892.5871829794,73.3473299689024,289.588710585883,474.009576239474,474.009576239474,474.009576239474,474.009576239474,110.137200850829,474.009576239474,121.331317187095,474.009576239474,474.009576239474,474.009576239474,667.569239946711,474.009576239474,474.009576239474,474.009576239474,570.029517930092,667.569239946711,474.009576239474,15.9218206052752,22.0919451591788,15.9218206052752,73.3473299689024,0,73.3473299689024,73.3473299689024,0,73.3473299689024,0,110.912536949388,110.815338515994,28.0714624467791,0,110.912536949388,110.912536949388,110.912536949388,0,110.815338515994,28.0714624467791
"ESAN032203",1456.97963594625,2502.73418278436,1309.14225742367,1885.21204564595,1636.28433583292,2031.40860412807,2007.17824463179,1309.14225742367,2095.47254143,2501.36515584835,1966.65094082708,1641.18573328708,1966.65094082708,1636.28433583292,1456.97963594625,1966.65094082708,2082.00328936728,1966.65094082708,1966.65094082708,1966.69858562199,0,216.660782824658,545.910913973294,545.910913973294,545.910913973294,545.910913973294,182.201045016362,545.910913973294,193.406985034762,545.910913973294,545.910913973294,545.910913973294,740.724595296108,545.910913973294,545.910913973294,545.910913973294,641.911230330766,740.724595296108,545.910913973294,55.6968798357772,49.5348997303051,55.6968798357772,0,73.3473299689024,0,0,73.3473299689024,0,73.3473299689024,37.6630546622475,37.5651881583829,101.335780245255,73.3473299689024,37.6630546622475,37.6630546622475,37.6630546622475,73.3473299689024,37.5651881583829,101.335780245255
"ESAN032205",1456.97963594625,2502.73418278436,1309.14225742367,1885.21204564595,1636.28433583292,2031.40860412807,2007.17824463179,1309.14225742367,2095.47254143,2501.36515584835,1966.65094082708,1641.18573328708,1966.65094082708,1636.28433583292,1456.97963594625,1966.65094082708,2082.00328936728,1966.65094082708,1966.65094082708,1966.69858562199,0,216.660782824658,545.910913973294,545.910913973294,545.910913973294,545.910913973294,182.201045016362,545.910913973294,193.406985034762,545.910913973294,545.910913973294,545.910913973294,740.724595296108,545.910913973294,545.910913973294,545.910913973294,641.911230330766,740.724595296108,545.910913973294,55.6968798357772,49.5348997303051,55.6968798357772,0,73.3473299689024,0,0,73.3473299689024,0,73.3473299689024,37.6630546622475,37.5651881583829,101.335780245255,73.3473299689024,37.6630546622475,37.6630546622475,37.6630546622475,73.3473299689024,37.5651881583829,101.335780245255
"ESAN032212",1385.24589117673,2427.6825207052,1235.13126392438,1815.20925896625,1563.65686472374,1960.20416366805,1936.07742120354,1235.13126392438,2026.62799250545,2426.3143925687,1892.53968910294,1568.55077476067,1892.53968910294,1563.65686472374,1385.24589117673,1892.53968910294,2007.23597681436,1892.53968910294,1892.53968910294,1892.5871829794,73.3473299689024,289.588710585883,474.009576239474,474.009576239474,474.009576239474,474.009576239474,110.137200850829,474.009576239474,121.331317187095,474.009576239474,474.009576239474,474.009576239474,667.569239946711,474.009576239474,474.009576239474,474.009576239474,570.029517930092,667.569239946711,474.009576239474,15.9218206052752,22.0919451591788,15.9218206052752,73.3473299689024,0,73.3473299689024,73.3473299689024,0,73.3473299689024,0,110.912536949388,110.815338515994,28.0714624467791,0,110.912536949388,110.912536949388,110.912536949388,0,110.815338515994,28.0714624467791
"ESAN032201",1456.97963594625,2502.73418278436,1309.14225742367,1885.21204564595,1636.28433583292,2031.40860412807,2007.17824463179,1309.14225742367,2095.47254143,2501.36515584835,1966.65094082708,1641.18573328708,1966.65094082708,1636.28433583292,1456.97963594625,1966.65094082708,2082.00328936728,1966.65094082708,1966.65094082708,1966.69858562199,0,216.660782824658,545.910913973294,545.910913973294,545.910913973294,545.910913973294,182.201045016362,545.910913973294,193.406985034762,545.910913973294,545.910913973294,545.910913973294,740.724595296108,545.910913973294,545.910913973294,545.910913973294,641.911230330766,740.724595296108,545.910913973294,55.6968798357772,49.5348997303051,55.6968798357772,0,73.3473299689024,0,0,73.3473299689024,0,73.3473299689024,37.6630546622475,37.5651881583829,101.335780245255,73.3473299689024,37.6630546622475,37.6630546622475,37.6630546622475,73.3473299689024,37.5651881583829,101.335780245255
"ESAN032215",1385.24589117673,2427.6825207052,1235.13126392438,1815.20925896625,1563.65686472374,1960.20416366805,1936.07742120354,1235.13126392438,2026.62799250545,2426.3143925687,1892.53968910294,1568.55077476067,1892.53968910294,1563.65686472374,1385.24589117673,1892.53968910294,2007.23597681436,1892.53968910294,1892.53968910294,1892.5871829794,73.3473299689024,289.588710585883,474.009576239474,474.009576239474,474.009576239474,474.009576239474,110.137200850829,474.009576239474,121.331317187095,474.009576239474,474.009576239474,474.009576239474,667.569239946711,474.009576239474,474.009576239474,474.009576239474,570.029517930092,667.569239946711,474.009576239474,15.9218206052752,22.0919451591788,15.9218206052752,73.3473299689024,0,73.3473299689024,73.3473299689024,0,73.3473299689024,0,110.912536949388,110.815338515994,28.0714624467791,0,110.912536949388,110.912536949388,110.912536949388,0,110.815338515994,28.0714624467791
"ESAN032226",1491.61287528411,2537.74781378278,1345.33906525064,1918.06346780165,1671.16170696097,2064.74927238167,2040.49654719351,1345.33906525064,2127.20342382306,2536.38037954709,2001.91190685476,1676.05976897732,2001.91190685476,1671.16170696097,1491.61287528411,2001.91190685476,2117.49406605453,2001.91190685476,2001.91190685476,2001.95957074542,37.6630546622475,178.923125481217,582.048051194263,582.048051194263,582.048051194263,582.048051194263,218.950106904101,582.048051194263,230.146342662243,582.048051194263,582.048051194263,582.048051194263,777.26243617475,582.048051194263,582.048051194263,582.048051194263,677.89546130929,777.26243617475,582.048051194263,92.3946008074037,86.2455768847519,92.3946008074037,37.6630546622475,110.912536949388,37.6630546622475,37.6630546622475,110.912536949388,37.6630546622475,110.912536949388,0,0.0980776727298097,138.82049810152,110.912536949388,0,0,0,110.912536949388,0.0980776727298097,138.82049810152
"ESAN042318",1491.53221047679,2537.67171403761,1345.25264177165,1917.99122885441,1671.08130479095,2064.67628813694,2040.42349192742,1345.25264177165,2127.13633238542,2536.30426698877,2001.83208875848,1675.97940573861,2001.83208875848,1671.08130479095,1491.53221047679,2001.83208875848,2117.41409512253,2001.83208875848,2001.83208875848,2001.87975284453,37.5651881583829,179.022406475332,581.957481668829,581.957481668829,581.957481668829,581.957481668829,218.855710527901,581.957481668829,230.052038057399,581.957481668829,581.957481668829,581.957481668829,777.171837661418,581.957481668829,581.957481668829,581.957481668829,677.805893288401,777.171837661418,581.957481668829,92.2995941714648,86.1504993750354,92.2995941714648,37.5651881583829,110.815338515994,37.5651881583829,37.5651881583829,110.815338515994,37.5651881583829,110.815338515994,0.0980776727298097,0,138.723670063165,110.815338515994,0.0980776727298097,0.0980776727298097,0.0980776727298097,110.815338515994,0,138.723670063165
"ESAN042303",1356.01438037752,2396.04481447904,1205.35308284275,1785.8896303482,1533.89747450311,1930.31155865838,1906.25104007239,1205.35308284275,1997.31007853287,2394.67877637791,1861.88529570083,1538.78239798184,1861.88529570083,1533.89747450311,1356.01438037752,1861.88529570083,1976.2368314866,1861.88529570083,1861.88529570083,1861.9326816372,101.335780245255,317.16887468907,445.915934419712,445.915934419712,445.915934419712,445.915934419712,82.4290306792607,445.915934419712,93.6051900876274,445.915934419712,445.915934419712,445.915934419712,638.784143130978,445.915934419712,445.915934419712,445.915934419712,541.822304153457,638.784143130978,445.915934419712,43.3074545951993,49.473285322581,43.3074545951993,101.335780245255,28.0714624467791,101.335780245255,101.335780245255,28.0714624467791,101.335780245255,28.0714624467791,138.82049810152,138.723670063165,0,28.0714624467791,138.82049810152,138.82049810152,138.82049810152,28.0714624467791,138.723670063165,0
