"","NCSU_RU_03_22","NCSU_RU_04_12","NCSU_RU_05_19","NCSU_RU_02_15","NCSU_RU_06_11","NCSU_RU_02_11","NCSU_RU_02_22","NCSU_RU_05_08","ILIL042215","ILIL042254","ILIL042256","NCSU_TR_01_08","NCSU_TR_01_10","NCSU_TR_02_13","NCSU_TR_02_18","NCSU_TR_03_03","NCSU_TR_03_14","NCSU_TR_03_19","NCSU_TR_04_10","NCSU_TR_04_19","NCSU_TR_05_01","NCSU_TR_05_04","ILIL042271","ILIL042201","NCSU_EG_07_21","NCSU_EG_02_19","NCSU_EG_03_02","NCSU_EG_03_06","NCSU_EG_03_07","NCSU_EG_04_02","NCSU_EG_04_16","NCSU_EG_05_17","NCSU_EG_08_02","NCSU_EG_04_04","NCSU_EG_06_18","NCSU_EG_08_04","NCSU_EG_08_07","NCSU_EG_02_05","NCSU_EG_05_24","NCSU_EG_07_18","NCSU_EG_07_22","NCSU_EG_08_03","NCSU_EG_08_09","NCSU_EG_04_07","NCSU_EG_04_18","NCSU_EG_05_10","NCSU_EG_05_18","NCSU_EG_08_06","NCSU_EG_08_16","NCSU_EG_04_14","NCSU_EG_02_12","NCSU_EG_05_11","NCSU_TR_06_14","NCSU_TR_01_01","NCSU_TR_04_22","NCSU_TR_05_22","NCSU_TR_05_02","NCSU_TR_06_17","NCSU_TR_02_17","NCSU_TR_04_23","NCSU_TR_05_20","NCSU_TR_01_20","NCSU_TR_02_23","NCSU_TR_03_16","NCSU_TR_04_03","NCSU_TR_04_05","NCSU_TR_04_17","NCSU_TR_05_03","NCSU_TR_05_05","NCSU_TR_05_06","NCSU_TR_06_13","NCSU_TR_06_15","NCSU_TR_02_16","NCSU_TR_02_10","NCSU_TR_01_17","NCSU_TR_06_12","NCSU_TR_02_01","NCSU_TR_02_20","NCSU_TR_03_23","NCSU_TR_03_17","NCSU_TR_05_15","NCSU_TR_06_16","TRSA062309","TRSA062310","TRSA062307","NCSU_EG_08_05","NCSU_EG_08_08","NCSU_EG_05_13","NCSU_EG_08_19","NCSU_EG_07_23","NCSU_EG_07_15","NCSU_EG_03_05","NCSU_TR_02_04","NCSU_TR_03_01","NCSU_TR_02_09","NCSU_TR_06_10","NCSU_TR_03_13","NCSU_TR_05_07","NCSU_TR_01_19","NCSU_TR_03_20","NCSU_TR_01_02","NCSU_TR_02_21","NCSU_TR_04_24","NCSU_TR_03_11","NCSU_TR_02_02","NCSU_TR_06_05","NCSU_TR_04_06","NCSU_TR_01_18","NCSU_TR_02_14","NCSU_TR_04_08","NCSU_TR_04_01","NCSU_TR_04_09","NCSU_TR_01_03","LVAI062234","LVAI062233","LVAI062205","LVAI062235","LVAI062204","LVAI062232","LTKD062206","LTKD062218","LTKD062215","LTKD062220","LTKD062208","GRTH052305","GRTH052302","GRTH052303","PLSK092305","PLSK092301","PLSK082276","PLSK082271","PLSK082274","PLCZ072206","PLCZ072215","PLCZ072210","PLCZ072212","PLCZ072306","PLCZ072305","ROLV052209","ROLV052202","ROLV052206","ROGT052201","ROGT052209","PLRA092321","PLRA092320","PLRA092322","PLRA082257","PLRA082270","PLRA082254","HUMV062309","HUMV062227","HUMV062226","HUMV062323","HUMV062231","HUMV062206","HUMV062211","HUMV062350","HUMV062215","HUMV062213","PLBA092305","PLBA092301","HUSZ062201","ITLE042301","SEUP072204","SEUP072201","SEUP072203","CZUH042205","CZUH042206","CZUH042202","CZUH042203","CZUH042204","CZUH052301","CZUH052302","CZKA052302","CZKA052301","CZKA042204","CZKA042201","CZKA042205","PLSM082285","PLSM082286","PLSM082283","PLSM092311","PLNA082247","PLNA082249","PLKB092305","ITBA062301","ITBA022201","ITBA022210","ITBA022213","ITBA022218","ITBA022222","PLKO082242","PLKO082243","PLKO082237","PLBI082201","SEAB072246","SEAB072243","CZPR052204","CZPR052205","CZPR052201","CZPR052202","CZPR052203","ITMA052213","DEBE032202","DEBE032203","DEBE052302","DEBE052301","ITMA052208","ITMA052201","DELW052301","DELW052304","DELW052307","DEBD052307","DEBD052318","ITBO062203","ITBO062202","ITBO062201","ITBO052302","ITBO052301","ITBZ042301","DEHA062201","DEGO062303","CHTG062201","DEHO062206","DEHO062208","DEHO062211","DEHO062214","DEHO062215","DEHO062314","DEHO062233","DEHO062240","DEHO062320","DEHO062232","ITSA052301","ITSA052303","ITSA052302","DELO042201","DELO042204","DELO042205","DELO042203","CHST042201","CHZR042301","CHZR062208","CHZR042302","CHZR052205","CHZR022201","CHZR042202","DKES062203","ITLI042201","ITLI052301","DEHI052201","DEDO072301","DEDO072302","ITCN042302","ITCN052204","ITCN042301","ITCN052201","FRMU052302","FRMU052303","DECO042201","DECO042202","DECO042203","DECO042204","CHVD042201","CHNY072301","NLNI042202","NLNI042203","FRSG052301","FRSG052302","FRLO052301","FRLO052302","NLTX072301","NLTX072302","FRCO042201","FRCO042202","FRCO042203","FRCO042204","FRSA042201","FRSA042202","FRSA042203","FRSA042204","FRNE052208","FRNE052204","FRNE052205","FRCL052301","FRCL052302","FRCL052202","FRCL052201","FRRI052203","FRRI052204","ESMA052302","ESMA052301","ESCT052207","FRSD062201","FRSD062202","FRSD062203","FRSD062204","FRBE052201","FRBE052202","FRBE052204","ESCT052307","ESCT062210","ESCT052309","ESCT052202","ESCT062221","ESCT062224","ESCT062216","ESCT062226","ESCT052302","ESCT062211","ESCT062219","ESCT062217","UKCA042316","UKCA042327","UKCA092201","UKCA092202","UKCA092203","UKCA092204","UKCA092205","UKCA042302","UKCA042310","FRMP052201","FRMP052202","FRMP052203","FRMP052204","FRMP052206","FRRN052301","FRRN052302","FRSB042201","FRSB042203","FRSB042204","ESMD052201","ESMD052202","ESAN042303","ESAN042310","ESAN032215","ESAN032212","ESAN032214","ESAN032216","ESAN032219","ESSA052201","ESSA052202","ESSA062301","ESAN032208","ESAN032201","ESAN032203","ESAN032210","ESAN032205","ESAN042318","ESAN042315","ESAN032226","ESAN032222","ESAN032227","ESAN032225","IELO072305","IELO072310","IEME072202","IEKD072305","IEKD072313","PTOD042301","ISR_KU","TUR_1a","TUR_1b","TUR_1c","POL_6","POL_5","POL_3","POL_1"
"NCSU_RU_03_22",9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,247.722360301409,1614.79248733205,1676.42096196514,1676.42096196514,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1675.4023161184,1750.64378873379,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2410.69568992253,2410.69568992253,2410.69568992253,1981.17228857376,1981.17228857376,1924.43991401541,1924.43991401541,1924.43991401541,1924.43991401541,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,2272.32023956329,2272.32023956329,2272.32023956329,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1037.59997225125,1037.59997225125,1037.59997225125,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1432.49928579786,1432.49928579786,1432.49928579786,1432.49928579786,1432.49928579786,1432.49928579786,1412.03831457769,1412.03831457769,1412.03831457769,1412.03831457769,1412.03831457769,1524.35274414619,1524.35274414619,1525.6060550672,1266.82523602521,1266.82523603052,1267.44292138248,1267.44292138248,1267.44292138248,1331.99200184009,1331.99200184009,1331.99200184009,1331.99200184009,1332.23327280964,1332.23327280964,1443.65211036885,1443.65211036885,1443.65211036885,1450.58977547571,1450.58977547571,1463.74692409059,1463.74692409059,1463.74692409301,1466.37141850788,1466.37141850788,1466.37141850788,1564.17524364306,1564.40328263858,1564.56892072697,1566.0175271165,1566.13773862925,1566.13860315336,1567.08447123654,1567.3446220237,1567.39113470496,1567.55398237828,1558.2958893586,1558.2958893586,1585.41806507646,1911.99643911493,1982.92687116936,1982.92687116936,1982.92687116936,1649.00812599729,1649.00812599729,1649.00812599729,1649.00812599729,1649.00812599729,1649.26884949385,1649.26884949385,1655.74119497275,1655.74119497275,1655.85914772335,1655.85914772335,1655.85914772335,1686.12617567517,1686.12617567517,1686.12617567517,1687.16065442889,1699.16669538457,1699.16669538457,1693.66951652719,1933.98499570744,1934.0133630499,1934.0133630499,1934.0133630499,1934.0133630499,1934.0133630499,1715.78650762073,1715.78650762073,1715.78650762073,1813.44412700389,2053.14321076799,2053.14321076799,1857.31552782117,1857.31552782117,1875.20024868352,1875.20024868352,1877.21708244312,2090.56785508364,1954.1561045618,1954.1561045618,1954.1561045618,1954.1561045618,2094.84898891869,2094.84898891869,1945.11794063456,1945.11894437157,1945.27179347401,1960.34475021478,1960.34475021478,2191.94023195022,2191.94023195022,2191.94023195022,2198.66192401415,2198.66192401415,2142.81699028947,2192.57460528297,2186.83034689248,2273.24519538251,2254.30981277893,2254.30981277893,2254.30981277893,2254.30981277893,2254.30981277893,2254.31832607398,2255.1870945045,2255.1870945045,2255.33921715838,2255.66551088301,2601.22807892706,2601.22807892706,2601.22807892706,2275.9393139665,2275.9393139665,2275.9393139665,2275.9393139665,2316.43386623407,2321.93684689346,2322.13778414843,2323.91458576562,2323.91458576562,2323.91458576562,2325.59829998294,2324.06703700887,2477.49687653028,2477.5368735508,2342.62021025153,2350.80417285542,2350.80417285542,2493.43675969808,2493.43675969808,2493.43675969808,2493.43675969808,2417.34754312446,2417.34754312446,2399.49441026467,2399.49441026467,2399.49441026467,2399.49441026467,2520.46627303433,2523.12425544001,2464.61606247601,2464.61606247601,2586.83199671052,2586.83199671052,2591.01672977586,2591.01672977586,2531.87025652465,2531.87025652465,2637.2174883147,2637.2174883147,2637.2174883147,2637.2174883147,2643.55346175022,2643.55346175022,2643.55346175022,2643.55346175022,2594.48004191703,2598.30623070878,2598.30623070878,2760.56371152272,2760.56371152272,2760.56371152272,2760.56371152272,2767.90307143074,2767.90307143074,3076.65000202981,3076.65000202981,3038.81261845697,2839.42218163806,2839.42218163806,2839.42218163806,2839.42218163806,3002.10789066916,3002.10789066916,3002.10789066916,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,2852.22071120651,2852.22071120651,2856.35845583137,2856.35845583137,2856.35845583137,2856.35845583137,2856.35845583137,2856.4040249307,2856.4040249307,3058.12909383509,3058.12909383509,3058.12909383509,3058.12909383509,3058.12909383509,3056.98179285977,3056.98179285977,3123.93271287986,3123.93271287986,3123.93271287986,3512.24075968085,3522.296140028,3736.59323498887,3736.59323498887,3774.49763453055,3774.49763453055,3774.49763453055,3774.49763453055,3774.49763453055,3604.35835470768,3604.35835470768,3611.34031420933,3848.01739832557,3848.01739832557,3848.01739832557,3848.01739832557,3848.01739832557,3874.17278807863,3874.17278807863,3874.19240595514,3874.19240595514,3874.19240595514,3874.19240595514,3283.95011812745,3283.95011812745,3291.66205979107,3322.52309300967,3322.52309300967,4015.91783445301,1831.43727465314,1031.50493405113,1031.50493405113,1031.50493405113,1637.11295380089,1602.60491954033,1690.06660921695,1729.23278205553
"NCSU_RU_04_12",9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,247.722360301409,1614.79248733205,1676.42096196514,1676.42096196514,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1675.4023161184,1750.64378873379,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2410.69568992253,2410.69568992253,2410.69568992253,1981.17228857376,1981.17228857376,1924.43991401541,1924.43991401541,1924.43991401541,1924.43991401541,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,2272.32023956329,2272.32023956329,2272.32023956329,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1037.59997225125,1037.59997225125,1037.59997225125,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1432.49928579786,1432.49928579786,1432.49928579786,1432.49928579786,1432.49928579786,1432.49928579786,1412.03831457769,1412.03831457769,1412.03831457769,1412.03831457769,1412.03831457769,1524.35274414619,1524.35274414619,1525.6060550672,1266.82523602521,1266.82523603052,1267.44292138248,1267.44292138248,1267.44292138248,1331.99200184009,1331.99200184009,1331.99200184009,1331.99200184009,1332.23327280964,1332.23327280964,1443.65211036885,1443.65211036885,1443.65211036885,1450.58977547571,1450.58977547571,1463.74692409059,1463.74692409059,1463.74692409301,1466.37141850788,1466.37141850788,1466.37141850788,1564.17524364306,1564.40328263858,1564.56892072697,1566.0175271165,1566.13773862925,1566.13860315336,1567.08447123654,1567.3446220237,1567.39113470496,1567.55398237828,1558.2958893586,1558.2958893586,1585.41806507646,1911.99643911493,1982.92687116936,1982.92687116936,1982.92687116936,1649.00812599729,1649.00812599729,1649.00812599729,1649.00812599729,1649.00812599729,1649.26884949385,1649.26884949385,1655.74119497275,1655.74119497275,1655.85914772335,1655.85914772335,1655.85914772335,1686.12617567517,1686.12617567517,1686.12617567517,1687.16065442889,1699.16669538457,1699.16669538457,1693.66951652719,1933.98499570744,1934.0133630499,1934.0133630499,1934.0133630499,1934.0133630499,1934.0133630499,1715.78650762073,1715.78650762073,1715.78650762073,1813.44412700389,2053.14321076799,2053.14321076799,1857.31552782117,1857.31552782117,1875.20024868352,1875.20024868352,1877.21708244312,2090.56785508364,1954.1561045618,1954.1561045618,1954.1561045618,1954.1561045618,2094.84898891869,2094.84898891869,1945.11794063456,1945.11894437157,1945.27179347401,1960.34475021478,1960.34475021478,2191.94023195022,2191.94023195022,2191.94023195022,2198.66192401415,2198.66192401415,2142.81699028947,2192.57460528297,2186.83034689248,2273.24519538251,2254.30981277893,2254.30981277893,2254.30981277893,2254.30981277893,2254.30981277893,2254.31832607398,2255.1870945045,2255.1870945045,2255.33921715838,2255.66551088301,2601.22807892706,2601.22807892706,2601.22807892706,2275.9393139665,2275.9393139665,2275.9393139665,2275.9393139665,2316.43386623407,2321.93684689346,2322.13778414843,2323.91458576562,2323.91458576562,2323.91458576562,2325.59829998294,2324.06703700887,2477.49687653028,2477.5368735508,2342.62021025153,2350.80417285542,2350.80417285542,2493.43675969808,2493.43675969808,2493.43675969808,2493.43675969808,2417.34754312446,2417.34754312446,2399.49441026467,2399.49441026467,2399.49441026467,2399.49441026467,2520.46627303433,2523.12425544001,2464.61606247601,2464.61606247601,2586.83199671052,2586.83199671052,2591.01672977586,2591.01672977586,2531.87025652465,2531.87025652465,2637.2174883147,2637.2174883147,2637.2174883147,2637.2174883147,2643.55346175022,2643.55346175022,2643.55346175022,2643.55346175022,2594.48004191703,2598.30623070878,2598.30623070878,2760.56371152272,2760.56371152272,2760.56371152272,2760.56371152272,2767.90307143074,2767.90307143074,3076.65000202981,3076.65000202981,3038.81261845697,2839.42218163806,2839.42218163806,2839.42218163806,2839.42218163806,3002.10789066916,3002.10789066916,3002.10789066916,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,2852.22071120651,2852.22071120651,2856.35845583137,2856.35845583137,2856.35845583137,2856.35845583137,2856.35845583137,2856.4040249307,2856.4040249307,3058.12909383509,3058.12909383509,3058.12909383509,3058.12909383509,3058.12909383509,3056.98179285977,3056.98179285977,3123.93271287986,3123.93271287986,3123.93271287986,3512.24075968085,3522.296140028,3736.59323498887,3736.59323498887,3774.49763453055,3774.49763453055,3774.49763453055,3774.49763453055,3774.49763453055,3604.35835470768,3604.35835470768,3611.34031420933,3848.01739832557,3848.01739832557,3848.01739832557,3848.01739832557,3848.01739832557,3874.17278807863,3874.17278807863,3874.19240595514,3874.19240595514,3874.19240595514,3874.19240595514,3283.95011812745,3283.95011812745,3291.66205979107,3322.52309300967,3322.52309300967,4015.91783445301,1831.43727465314,1031.50493405113,1031.50493405113,1031.50493405113,1637.11295380089,1602.60491954033,1690.06660921695,1729.23278205553
"NCSU_RU_05_19",9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,9.50453877449036e-05,247.722360301409,1614.79248733205,1676.42096196514,1676.42096196514,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1202.19185938374,1675.4023161184,1750.64378873379,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2429.96479435156,2410.69568992253,2410.69568992253,2410.69568992253,1981.17228857376,1981.17228857376,1924.43991401541,1924.43991401541,1924.43991401541,1924.43991401541,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,1948.40883657538,2272.32023956329,2272.32023956329,2272.32023956329,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1106.87650794104,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1029.31248755559,1037.59997225125,1037.59997225125,1037.59997225125,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1973.12760463111,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1404.49833980591,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1210.36849469571,1432.49928579786,1432.49928579786,1432.49928579786,1432.49928579786,1432.49928579786,1432.49928579786,1412.03831457769,1412.03831457769,1412.03831457769,1412.03831457769,1412.03831457769,1524.35274414619,1524.35274414619,1525.6060550672,1266.82523602521,1266.82523603052,1267.44292138248,1267.44292138248,1267.44292138248,1331.99200184009,1331.99200184009,1331.99200184009,1331.99200184009,1332.23327280964,1332.23327280964,1443.65211036885,1443.65211036885,1443.65211036885,1450.58977547571,1450.58977547571,1463.74692409059,1463.74692409059,1463.74692409301,1466.37141850788,1466.37141850788,1466.37141850788,1564.17524364306,1564.40328263858,1564.56892072697,1566.0175271165,1566.13773862925,1566.13860315336,1567.08447123654,1567.3446220237,1567.39113470496,1567.55398237828,1558.2958893586,1558.2958893586,1585.41806507646,1911.99643911493,1982.92687116936,1982.92687116936,1982.92687116936,1649.00812599729,1649.00812599729,1649.00812599729,1649.00812599729,1649.00812599729,1649.26884949385,1649.26884949385,1655.74119497275,1655.74119497275,1655.85914772335,1655.85914772335,1655.85914772335,1686.12617567517,1686.12617567517,1686.12617567517,1687.16065442889,1699.16669538457,1699.16669538457,1693.66951652719,1933.98499570744,1934.0133630499,1934.0133630499,1934.0133630499,1934.0133630499,1934.0133630499,1715.78650762073,1715.78650762073,1715.78650762073,1813.44412700389,2053.14321076799,2053.14321076799,1857.31552782117,1857.31552782117,1875.20024868352,1875.20024868352,1877.21708244312,2090.56785508364,1954.1561045618,1954.1561045618,1954.1561045618,1954.1561045618,2094.84898891869,2094.84898891869,1945.11794063456,1945.11894437157,1945.27179347401,1960.34475021478,1960.34475021478,2191.94023195022,2191.94023195022,2191.94023195022,2198.66192401415,2198.66192401415,2142.81699028947,2192.57460528297,2186.83034689248,2273.24519538251,2254.30981277893,2254.30981277893,2254.30981277893,2254.30981277893,2254.30981277893,2254.31832607398,2255.1870945045,2255.1870945045,2255.33921715838,2255.66551088301,2601.22807892706,2601.22807892706,2601.22807892706,2275.9393139665,2275.9393139665,2275.9393139665,2275.9393139665,2316.43386623407,2321.93684689346,2322.13778414843,2323.91458576562,2323.91458576562,2323.91458576562,2325.59829998294,2324.06703700887,2477.49687653028,2477.5368735508,2342.62021025153,2350.80417285542,2350.80417285542,2493.43675969808,2493.43675969808,2493.43675969808,2493.43675969808,2417.34754312446,2417.34754312446,2399.49441026467,2399.49441026467,2399.49441026467,2399.49441026467,2520.46627303433,2523.12425544001,2464.61606247601,2464.61606247601,2586.83199671052,2586.83199671052,2591.01672977586,2591.01672977586,2531.87025652465,2531.87025652465,2637.2174883147,2637.2174883147,2637.2174883147,2637.2174883147,2643.55346175022,2643.55346175022,2643.55346175022,2643.55346175022,2594.48004191703,2598.30623070878,2598.30623070878,2760.56371152272,2760.56371152272,2760.56371152272,2760.56371152272,2767.90307143074,2767.90307143074,3076.65000202981,3076.65000202981,3038.81261845697,2839.42218163806,2839.42218163806,2839.42218163806,2839.42218163806,3002.10789066916,3002.10789066916,3002.10789066916,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,3138.20704513515,2852.22071120651,2852.22071120651,2856.35845583137,2856.35845583137,2856.35845583137,2856.35845583137,2856.35845583137,2856.4040249307,2856.4040249307,3058.12909383509,3058.12909383509,3058.12909383509,3058.12909383509,3058.12909383509,3056.98179285977,3056.98179285977,3123.93271287986,3123.93271287986,3123.93271287986,3512.24075968085,3522.296140028,3736.59323498887,3736.59323498887,3774.49763453055,3774.49763453055,3774.49763453055,3774.49763453055,3774.49763453055,3604.35835470768,3604.35835470768,3611.34031420933,3848.01739832557,3848.01739832557,3848.01739832557,3848.01739832557,3848.01739832557,3874.17278807863,3874.17278807863,3874.19240595514,3874.19240595514,3874.19240595514,3874.19240595514,3283.95011812745,3283.95011812745,3291.66205979107,3322.52309300967,3322.52309300967,4015.91783445301,1831.43727465314,1031.50493405113,1031.50493405113,1031.50493405113,1637.11295380089,1602.60491954033,1690.06660921695,1729.23278205553
