"","FRCL052301","CHVD042201","DELO042205","FRCO042202","CHST042201","DELO042201","FRMP052203","CHNY072301","CHZR042202","FRLO052302","CHZR042301","CZPR052201","DELO042204","CHTG062201","DELW052307","FRMP052202","FRLO052301","CHZR062208","CZPR052202","FRCO042201","FRMP052204","DEBE032202","FRBE052201","DELW052304","FRCO042203","DEDO072301","DEHO062208","DEDO072302","DEHO062314","DEGO062303","CZUH042205","FRMU052303","FRMP052201","CHZR042302","FRRI052204","DEBE052302","FRRN052302","PLSK082271","FRSA042204","PLSM082285","PLSM082286","PLNA082249","FRSB042201","SEAB072246","PLKO082242","PLCZ072215","PLBI082201","FRSG052302","PLCZ072206","PLBA092305","FRSA042203","LVAI062234","FRSD062203","PLNA082247","PLCZ072306","ITLI042201","FRSA042201","PLKO082237","PLSK092305","PLSK082276","LTKD062206","FRSD062201","DEBE032203","FRMP052206","UKCA092201","UKCA042316","UKCA042310","DEHO062215","DECO042201","UKCA092204","DEHO062211","UKCA092205","DEHI052201","DKES062203","NLTX072302","DECO042203","DEHO062232","FRRN052301","FRSD062202","DECO042204","FRSB042204","FRSD062204","UKCA042302","FRSB042203","FRMU052302","DEHO062233","FRNE052205","DECO042202","NLNI042202","DEHO062206","UKCA092202","IEME072202","FRNE052208","IELO072305","IELO072310","FRSA042202","NLNI042203","FRRI052203","FRCO042204","NLTX072301","FRNE052204","DEHO062320","IEKD072313","IEKD072305","DEHO062240","UKCA092203","DEHO062214","UKCA042327","FRSG052301","FRBE052202","FRBE052204","HUMV062227","ITCN052204","HUMV062231","CZKA042205","HUMV062206","HUMV062309","CZUH052302","ITBO052302","HUMV062213","HUMV062323","CZKA052302","CZUH042203","HUMV062226","CZPR052203","CZUH042204","HUMV062211","CZKA042201","LTKD062208","ROGT052209","ROLV052206","ROLV052202","ROGT052201","PLCZ072212","CZPR052204","CHZR052205","DEBE052301","CHZR022201","CZPR052205","CZUH042206","CZUH042202","CZUH052301","DEBD052307","CZKA042204","DEHA062201","DELW052301","SEUP072204","PLRA092322","LVAI062232","SEUP072201","PLKB092305","SEAB072243","PLSM082283","HUMV062215","PLSK082274","PLCZ072210","PLRA092321","PLSM092311","LVAI062205","LVAI062235","PLCZ072305","SEUP072203","ROLV052209","LVAI062204","DELO042203","PLBA092301","LTKD062218","ITCN042302","LTKD062215","LVAI062233","PLRA082257","LTKD062220","PLKO082243","PLSK092301","PLRA082270","PLRA092320"
"FRSA042204",301.026349437516,9.25086192219366,266.656220001536,0.384275211142715,78.1932731707936,266.656220001536,18.2731070752065,14.9681347711513,97.211831034226,10.8873676953393,91.2590106363091,394.553402992594,266.656220001536,113.503654675038,511.684315123175,18.2731070752065,10.8873676953393,90.613079307431,394.553402992594,0.384275211142715,18.2731070752065,667.142317110324,186.096718791747,511.672461743996,0.384275211142715,547.446983103496,245.075397443434,547.446983103496,245.414263982383,555.539082695127,283.590951581171,166.971092445398,18.2731070752065,91.4981909235213,71.0156406558869,667.142317110324,174.237531900418,377.940992146824,0,574.377949557102,574.377949557102,643.452237988701,212.837653115717,1301.8623063147,608.826137831586,530.075444493523,828.847539183174,24.1342797550574,530.075444493523,373.808041291937,0,1122.82857806849,124.607147501499,643.452237988701,530.25513549498,291.529635532511,0,608.826137831586,378.166684489434,377.940992146824,984.831782280161,124.607147501499,667.142317110324,18.2731070752065,634.867989651741,617.692598892369,634.760908937383,245.075397443434,491.839178653039,634.867989651741,245.075397443434,634.867989651741,598.1593197135,999.077075527522,735.880688589955,491.839178653039,242.71072613341,174.237531900418,124.607147501499,491.839178653039,212.837653115717,124.607147501499,634.760908937383,212.837653115717,166.971092445398,242.346451553723,290.783165086809,491.839178653039,590.267148599975,245.075397443434,634.867989651741,777.350322063957,280.426161609188,718.847958000045,718.847958000045,0,590.267148599975,71.0156406558869,0.384275211142715,735.880688589955,290.783165086809,242.329105145167,718.16744504898,718.16744504898,242.346451553723,634.867989651741,245.075397443434,617.692598892369,24.1342797550574,186.096718791747,186.096718791747,85.9721488855086,240.267884789956,88.356662930192,305.984442260656,88.492567593435,85.3883755206251,282.917354954544,225.165834632799,86.7875779769192,88.4493249984126,306.532255186263,283.590951581171,86.0709889438544,395.251818326849,283.590951581171,86.4725260554092,305.984442260656,984.831782280161,65.8824380622678,63.6096137616529,63.6096137616529,65.8824380622678,530.075444493523,385.589759789822,91.4981909235213,667.142317110324,91.4981909235213,385.589759789822,283.590951581171,283.590951581171,282.917354954544,659.087245429266,305.984442260656,780.557051426423,511.67481907644,1467.42109976535,631.95622930478,1122.82857806849,1467.42109976535,493.378335491804,1301.8623063147,574.377949557102,87.3435526101422,377.940992146824,530.075444493523,631.956229295084,575.163332667383,1122.82857806849,1122.82857806849,530.25513549498,1467.42109976535,63.6096137616529,1122.82857806849,266.656220001536,373.808041291937,984.831782280161,240.267884789956,984.831782280161,1122.82857806849,633.333499664047,984.831782280161,608.826137831586,378.166684532956,633.333499664047,631.956229295084
"PLSM082285",875.404298994618,583.628811479295,307.721729555565,574.762224768244,496.184676386308,307.721729555565,592.651056632308,589.346084328253,477.166118522876,563.490581861762,483.118938920793,179.824546564507,307.721729555565,460.874294882064,62.6936344339264,592.651056632308,563.490581861762,483.764870249671,179.824546564507,574.762224768244,592.651056632308,92.7643675532228,760.474668348848,62.7054878131061,574.762224768244,26.9309664536055,329.302552113668,26.9309664536055,328.963685574718,18.8388668619749,290.78699797593,407.406857111704,592.651056632308,482.87975863358,645.393590212989,92.7643675532228,400.140417656684,196.436957410278,574.377949557102,0,0,69.0742884315993,361.540296441385,727.4843567576,34.4481882744838,44.3025050635788,254.469589626073,550.243669802044,44.3025050635788,200.569908265165,574.377949557102,548.450628511389,449.770802055603,69.0742884315993,44.1228140621213,865.907585089613,574.377949557102,34.4481882744838,196.211265067667,196.436957410278,410.453832723059,449.770802055603,92.7643675532228,592.651056632308,60.4900400946396,43.3146493352675,60.382959380281,329.302552113668,82.5387709040628,60.4900400946396,329.302552113668,60.4900400946396,23.7813701563981,424.69912597042,161.502739032854,82.5387709040628,331.667223423691,400.140417656684,449.770802055603,82.5387709040628,361.540296441385,449.770802055603,60.382959380281,361.540296441385,407.406857111704,332.031498003379,283.594784470293,82.5387709040628,15.8891990428737,329.302552113668,60.4900400946396,202.972372506856,293.951787947914,144.470008442943,144.470008442943,574.377949557102,15.8891990428737,645.393590212989,574.762224768244,161.502739032854,283.594784470293,332.048844411935,143.789495491878,143.789495491878,332.031498003379,60.4900400946396,329.302552113668,43.3146493352675,550.243669802044,760.474668348848,760.474668348848,488.405800671593,814.645834347058,486.02128662691,268.393507296446,485.885381963667,488.989574036477,291.460594602558,799.543784189901,487.590371580183,485.928624558689,267.845694370839,290.78699797593,488.306960613247,179.126131230253,290.78699797593,487.905423501693,268.393507296446,410.453832723059,640.260387619369,637.987563318755,637.987563318755,640.260387619369,44.3025050635788,188.78818976728,482.87975863358,92.7643675532228,482.87975863358,188.78818976728,290.78699797593,290.78699797593,291.460594602558,84.7092958721646,268.393507296446,206.179101869321,62.7031304806614,893.043150208244,57.5782797476782,548.450628511389,893.043150208244,80.9996140652973,727.4843567576,0,487.034396946959,196.436957410278,44.3025050635788,57.5782797379822,0.785383110281491,548.450628511389,548.450628511389,44.1228140621213,893.043150208244,637.987563318755,548.450628511389,307.721729555565,200.569908265165,410.453832723059,814.645834347058,410.453832723059,548.450628511389,58.9555501069451,410.453832723059,34.4481882744838,196.211265024145,58.9555501069451,57.5782797379822
"PLSM082286",875.404298994618,583.628811479295,307.721729555565,574.762224768244,496.184676386308,307.721729555565,592.651056632308,589.346084328253,477.166118522876,563.490581861762,483.118938920793,179.824546564507,307.721729555565,460.874294882064,62.6936344339264,592.651056632308,563.490581861762,483.764870249671,179.824546564507,574.762224768244,592.651056632308,92.7643675532228,760.474668348848,62.7054878131061,574.762224768244,26.9309664536055,329.302552113668,26.9309664536055,328.963685574718,18.8388668619749,290.78699797593,407.406857111704,592.651056632308,482.87975863358,645.393590212989,92.7643675532228,400.140417656684,196.436957410278,574.377949557102,0,0,69.0742884315993,361.540296441385,727.4843567576,34.4481882744838,44.3025050635788,254.469589626073,550.243669802044,44.3025050635788,200.569908265165,574.377949557102,548.450628511389,449.770802055603,69.0742884315993,44.1228140621213,865.907585089613,574.377949557102,34.4481882744838,196.211265067667,196.436957410278,410.453832723059,449.770802055603,92.7643675532228,592.651056632308,60.4900400946396,43.3146493352675,60.382959380281,329.302552113668,82.5387709040628,60.4900400946396,329.302552113668,60.4900400946396,23.7813701563981,424.69912597042,161.502739032854,82.5387709040628,331.667223423691,400.140417656684,449.770802055603,82.5387709040628,361.540296441385,449.770802055603,60.382959380281,361.540296441385,407.406857111704,332.031498003379,283.594784470293,82.5387709040628,15.8891990428737,329.302552113668,60.4900400946396,202.972372506856,293.951787947914,144.470008442943,144.470008442943,574.377949557102,15.8891990428737,645.393590212989,574.762224768244,161.502739032854,283.594784470293,332.048844411935,143.789495491878,143.789495491878,332.031498003379,60.4900400946396,329.302552113668,43.3146493352675,550.243669802044,760.474668348848,760.474668348848,488.405800671593,814.645834347058,486.02128662691,268.393507296446,485.885381963667,488.989574036477,291.460594602558,799.543784189901,487.590371580183,485.928624558689,267.845694370839,290.78699797593,488.306960613247,179.126131230253,290.78699797593,487.905423501693,268.393507296446,410.453832723059,640.260387619369,637.987563318755,637.987563318755,640.260387619369,44.3025050635788,188.78818976728,482.87975863358,92.7643675532228,482.87975863358,188.78818976728,290.78699797593,290.78699797593,291.460594602558,84.7092958721646,268.393507296446,206.179101869321,62.7031304806614,893.043150208244,57.5782797476782,548.450628511389,893.043150208244,80.9996140652973,727.4843567576,0,487.034396946959,196.436957410278,44.3025050635788,57.5782797379822,0.785383110281491,548.450628511389,548.450628511389,44.1228140621213,893.043150208244,637.987563318755,548.450628511389,307.721729555565,200.569908265165,410.453832723059,814.645834347058,410.453832723059,548.450628511389,58.9555501069451,410.453832723059,34.4481882744838,196.211265024145,58.9555501069451,57.5782797379822
"PLNA082249",944.478587426217,652.703099910895,376.796017987165,643.836513199844,565.258964817907,376.796017987165,661.725345063908,658.420372759852,546.240406954475,632.564870293362,552.193227352392,248.898834996106,376.796017987165,529.948583313663,131.767922865526,661.725345063908,632.564870293362,552.83915868127,248.898834996106,643.836513199844,661.725345063908,23.6900791216235,829.548956780448,131.779776244705,643.836513199844,96.0052548852048,398.376840545267,96.0052548852048,398.037974006318,87.9131552935742,359.86128640753,476.481145543303,661.725345063908,551.95404706518,714.467878644588,23.6900791216235,469.214706088283,265.511245841877,643.452237988701,69.0742884315993,69.0742884315993,0,430.614584872984,658.410068326001,34.6261001571155,113.376793495178,185.395301194473,619.317958233643,113.376793495178,269.644196696764,643.452237988701,479.37634007979,518.845090487202,0,113.197102493721,934.981873521212,643.452237988701,34.6261001571155,265.285553499267,265.511245841877,341.37954429146,518.845090487202,23.6900791216235,661.725345063908,8.58424833695968,25.7596390963318,8.69132905131825,398.376840545267,151.613059335662,8.58424833695968,398.376840545267,8.58424833695968,45.2929182752012,355.624837538821,92.4284506012542,151.613059335662,400.741511855291,469.214706088283,518.845090487202,151.613059335662,430.614584872984,518.845090487202,8.69132905131825,430.614584872984,476.481145543303,401.105786434978,352.669072901892,151.613059335662,53.1850893887255,398.376840545267,8.58424833695968,133.898084075256,363.026076379513,75.3957200113437,75.3957200113437,643.452237988701,53.1850893887255,714.467878644588,643.836513199844,92.4284506012542,352.669072901892,401.123132843534,74.7152070602787,74.7152070602787,401.105786434978,8.58424833695968,398.376840545267,25.7596390963318,619.317958233643,829.548956780448,829.548956780448,557.480089103192,883.720122778657,555.095575058509,337.467795728045,554.959670395266,558.063862468076,360.534883034157,868.6180726215,556.664660011782,555.002912990288,336.919982802438,359.86128640753,557.381249044847,248.200419661852,359.86128640753,556.979711933292,337.467795728045,341.37954429146,709.334676050969,707.061851750354,707.061851750354,709.334676050969,113.376793495178,257.862478198879,551.95404706518,23.6900791216235,551.95404706518,257.862478198879,359.86128640753,359.86128640753,360.534883034157,15.6350074405653,337.467795728045,137.104813437722,131.777418912261,823.968861776644,11.4960086839211,479.37634007979,823.968861776644,150.073902496897,658.410068326001,69.0742884315993,556.108685378559,265.511245841877,113.376793495178,11.496008693617,68.2889053213178,479.37634007979,479.37634007979,113.197102493721,823.968861776644,707.061851750354,479.37634007979,376.796017987165,269.644196696764,341.37954429146,883.720122778657,341.37954429146,479.37634007979,10.1187383246542,341.37954429146,34.6261001571155,265.285553455745,10.1187383246542,11.496008693617
"FRSB042201",513.864002553233,222.088515037911,53.8185668858194,213.22192832686,134.644379944923,53.8185668858194,231.110760190924,227.805787886868,115.625822081491,201.950285420378,121.578642479408,181.715749876878,53.8185668858194,99.3339984406792,298.846662007458,231.110760190924,201.950285420378,122.224573808286,181.715749876878,213.22192832686,231.110760190924,454.304663994607,398.934371907464,298.834808628279,213.22192832686,334.609329987779,32.2377443277171,334.609329987779,32.5766108666665,342.70142957941,70.7532984654542,45.866560670319,231.110760190924,121.339462192196,283.853293771604,454.304663994607,38.600121215299,165.103339031107,212.837653115717,361.540296441385,361.540296441385,430.614584872984,0,1089.02465319898,395.988484715868,317.237791377806,616.009886067457,188.70337336066,317.237791377806,160.97038817622,212.837653115717,909.990924952774,88.2305056142185,430.614584872984,317.417482379263,504.367288648228,212.837653115717,395.988484715868,165.329031373717,165.103339031107,771.994129164444,88.2305056142185,454.304663994607,231.110760190924,422.030336536024,404.854945776652,421.923255821666,32.2377443277171,279.001525537322,422.030336536024,32.2377443277171,422.030336536024,385.321666597783,786.239422411805,523.043035474238,279.001525537322,29.8730730176934,38.600121215299,88.2305056142185,279.001525537322,0,88.2305056142185,421.923255821666,0,45.866560670319,29.5087984380059,77.9455119710918,279.001525537322,377.429495484258,32.2377443277171,422.030336536024,564.51266894824,67.5885084934708,506.010304884328,506.010304884328,212.837653115717,377.429495484258,283.853293771604,213.22192832686,523.043035474238,77.9455119710918,29.4914520294497,505.329791933263,505.329791933263,29.5087984380059,422.030336536024,32.2377443277171,404.854945776652,188.70337336066,398.934371907464,398.934371907464,126.865504230208,453.105537905673,124.480990185525,93.1467891449391,124.345085522282,127.449277595092,70.0797018388267,438.003487748516,126.050075138798,124.388328117304,93.6946020705459,70.7532984654542,126.766664171863,182.414165211132,70.7532984654542,126.365127060308,93.1467891449391,771.994129164444,278.720091177985,276.44726687737,276.44726687737,278.720091177985,317.237791377806,172.752106674105,121.339462192196,454.304663994607,121.339462192196,172.752106674105,70.7532984654542,70.7532984654542,70.0797018388267,446.249592313549,93.1467891449391,567.719398310706,298.837165960723,1254.58344664963,419.118576189063,909.990924952774,1254.58344664963,280.540682376087,1089.02465319898,361.540296441385,125.494100505575,165.103339031107,317.237791377806,419.118576179367,362.325679551666,909.990924952774,909.990924952774,317.417482379263,1254.58344664963,276.44726687737,909.990924952774,53.8185668858194,160.97038817622,771.994129164444,453.105537905673,771.994129164444,909.990924952774,420.49584654833,771.994129164444,395.988484715868,165.329031417239,420.49584654833,419.118576179367
"SEAB072246",1602.88865575222,1311.1131682369,1035.20608631317,1302.24658152584,1223.66903314391,1035.20608631317,1320.13541338991,1316.83044108585,1204.65047528048,1290.97493861936,1210.60329567839,907.308903322107,1035.20608631317,1188.35865163966,790.177991191527,1320.13541338991,1290.97493861936,1211.24922700727,907.308903322107,1302.24658152584,1320.13541338991,634.719989204377,1487.95902510645,790.189844570706,1302.24658152584,754.415323211206,1056.78690887127,754.415323211206,1056.44804233232,746.323223619575,1018.27135473353,1134.8912138693,1320.13541338991,1210.36411539118,1372.87794697059,634.719989204377,1127.62477441428,923.921314167878,1301.8623063147,727.4843567576,727.4843567576,658.410068326001,1089.02465319898,0,693.036168483116,771.786861821179,473.014767131528,1277.72802655964,771.786861821179,928.054265022765,1301.8623063147,179.033728246211,1177.2551588132,658.410068326001,771.607170819722,1593.39194184721,1301.8623063147,693.036168483116,923.695621825267,923.921314167878,317.030524034541,1177.2551588132,634.719989204377,1320.13541338991,666.994316662961,684.169707422333,667.101397377319,1056.78690887127,810.023127661663,666.994316662961,1056.78690887127,666.994316662961,703.702986601202,302.78523078718,565.981617724747,810.023127661663,1059.15158018129,1127.62477441428,1177.2551588132,810.023127661663,1089.02465319898,1177.2551588132,667.101397377319,1089.02465319898,1134.8912138693,1059.51585476098,1011.07914122789,810.023127661663,711.595157714726,1056.78690887127,666.994316662961,524.511984250745,1021.43614470551,583.014348314657,583.014348314657,1301.8623063147,711.595157714726,1372.87794697059,1302.24658152584,565.981617724747,1011.07914122789,1059.53320116954,583.694861265722,583.694861265722,1059.51585476098,666.994316662961,1056.78690887127,684.169707422333,1277.72802655964,1487.95902510645,1487.95902510645,1215.89015742919,1542.13019110466,1213.50564338451,995.877864054046,1213.36973872127,1216.47393079408,1018.94495136016,1527.0281409475,1215.07472833778,1213.41298131629,995.330051128439,1018.27135473353,1215.79131737085,906.610487987853,1018.27135473353,1215.38978025929,995.877864054046,317.030524034541,1367.74474437697,1365.47192007635,1365.47192007635,1367.74474437697,771.786861821179,916.27254652488,1210.36411539118,634.719989204377,1210.36411539118,916.27254652488,1018.27135473353,1018.27135473353,1018.94495136016,642.775060885436,995.877864054046,521.305254888279,790.187487238261,165.558793450643,669.906077009922,179.033728246211,165.558793450643,808.483970822897,0,727.4843567576,1214.51875370456,923.921314167878,771.786861821179,669.906077019618,726.698973647319,179.033728246211,179.033728246211,771.607170819722,165.558793450643,1365.47192007635,179.033728246211,1035.20608631317,928.054265022765,317.030524034541,1542.13019110466,317.030524034541,179.033728246211,668.528806650655,317.030524034541,693.036168483116,923.695621781745,668.528806650655,669.906077019618
"PLKO082242",909.852487269102,618.076999753779,342.169917830049,609.210413042728,530.632864660792,342.169917830049,627.099244906792,623.794272602737,511.61430679736,597.938770136246,517.567127195276,214.272734838991,342.169917830049,495.322483156548,97.1418227084102,627.099244906792,597.938770136246,518.213058524154,214.272734838991,609.210413042728,627.099244906792,58.316179278739,794.922856623332,97.1536760875899,609.210413042728,61.3791547280893,363.750740388151,61.3791547280893,363.411873849202,53.2870551364587,325.235186250414,441.855045386187,627.099244906792,517.327946908064,679.841778487472,58.316179278739,434.588605931167,230.885145684762,608.826137831586,34.4481882744838,34.4481882744838,34.6261001571155,395.988484715868,693.036168483116,0,78.7506933380626,220.021401351589,584.691858076528,78.7506933380626,235.018096539649,608.826137831586,514.002440236905,484.218990330087,34.6261001571155,78.5710023366051,900.355773364096,608.826137831586,0,230.659453342151,230.885145684762,376.005644448576,484.218990330087,58.316179278739,627.099244906792,26.0418518201558,8.86646106078371,25.9347711057972,363.750740388151,116.986959178547,26.0418518201558,363.750740388151,26.0418518201558,10.6668181180857,390.250937695936,127.05455075837,116.986959178547,366.115411698175,434.588605931167,484.218990330087,116.986959178547,395.988484715868,484.218990330087,25.9347711057972,395.988484715868,441.855045386187,366.479686277863,318.042972744777,116.986959178547,18.5589892316101,363.750740388151,26.0418518201558,168.524184232372,328.399976222398,110.021820168459,110.021820168459,608.826137831586,18.5589892316101,679.841778487472,609.210413042728,127.05455075837,318.042972744777,366.497032686419,109.341307217394,109.341307217394,366.479686277863,26.0418518201558,363.750740388151,8.86646106078371,584.691858076528,794.922856623332,794.922856623332,522.853988946077,849.094022621542,520.469474901393,302.841695570929,520.333570238151,523.43776231096,325.908782877042,833.991972464385,522.038559854666,520.376812833173,302.293882645323,325.235186250414,522.755148887731,213.574319504736,325.235186250414,522.353611776176,302.841695570929,376.005644448576,674.708575893853,672.435751593238,672.435751593238,674.708575893853,78.7506933380626,223.236378041764,517.327946908064,58.316179278739,517.327946908064,223.236378041764,325.235186250414,325.235186250414,325.908782877042,50.2611075976808,302.841695570929,171.730913594838,97.1513187551452,858.59496193376,23.1300914731944,514.002440236905,858.59496193376,115.447802339781,693.036168483116,34.4481882744838,521.482585221443,230.885145684762,78.7506933380626,23.1300914634984,33.6628051642023,514.002440236905,514.002440236905,78.5710023366051,858.59496193376,672.435751593238,514.002440236905,342.169917830049,235.018096539649,376.005644448576,849.094022621542,376.005644448576,514.002440236905,24.5073618324613,376.005644448576,0,230.659453298629,24.5073618324613,23.1300914634984
"PLCZ072215",831.101793931039,539.326306415717,263.419224491987,530.459719704666,451.882171322729,263.419224491987,548.348551568729,545.043579264674,432.863613459297,519.188076798184,438.816433857214,135.522041500928,263.419224491987,416.571789818485,18.3911293703476,548.348551568729,519.188076798184,439.462365186092,135.522041500928,530.459719704666,548.348551568729,137.066872616802,716.17216328527,18.4029827495274,530.459719704666,17.3715386099732,285.000047050089,17.3715386099732,284.661180511139,25.4636382016039,246.484492912352,363.104352048125,548.348551568729,438.577253570002,601.09108514941,137.066872616802,355.837912593105,152.134452346699,530.075444493523,44.3025050635788,44.3025050635788,113.376793495178,317.237791377806,771.786861821179,78.7506933380626,0,298.772094689651,505.941164738465,0,156.267403201586,530.075444493523,592.753133574968,405.468296992024,113.376793495178,0.179691001457441,821.605080026034,530.075444493523,78.7506933380626,151.908760004089,152.134452346699,454.756337786638,405.468296992024,137.066872616802,548.348551568729,104.792545158218,87.6171543988463,104.68546444386,285.000047050089,38.236265840484,104.792545158218,285.000047050089,104.792545158218,68.0838752199769,469.001631033999,205.805244096432,38.236265840484,287.364718360112,355.837912593105,405.468296992024,38.236265840484,317.237791377806,405.468296992024,104.68546444386,317.237791377806,363.104352048125,287.7289929398,239.292279406714,38.236265840484,60.1917041064525,285.000047050089,104.792545158218,247.274877570434,249.649282884335,188.772513506522,188.772513506522,530.075444493523,60.1917041064525,601.09108514941,530.459719704666,205.805244096432,239.292279406714,287.746339348356,188.092000555457,188.092000555457,287.7289929398,104.792545158218,285.000047050089,87.6171543988463,505.941164738465,716.17216328527,716.17216328527,444.103295608014,770.343329283479,441.718781563331,224.091002232867,441.582876900088,444.687068972898,247.158089538979,755.241279126322,443.287866516604,441.62611949511,223.54318930726,246.484492912352,444.004455549669,134.823626166674,246.484492912352,443.602918438114,224.091002232867,454.756337786638,595.957882555791,593.685058255176,593.685058255176,595.957882555791,0,144.485684703701,438.577253570002,137.066872616802,438.577253570002,144.485684703701,246.484492912352,246.484492912352,247.158089538979,129.011800935743,224.091002232867,250.4816069329,18.4006254170826,937.345655271822,101.880784811257,592.753133574968,937.345655271822,36.6971090017185,771.786861821179,44.3025050635788,442.731891883381,152.134452346699,0,101.880784801561,45.0878881738603,592.753133574968,592.753133574968,0.179691001457441,937.345655271822,593.685058255176,592.753133574968,263.419224491987,156.267403201586,454.756337786638,770.343329283479,454.756337786638,592.753133574968,103.258055170524,454.756337786638,78.7506933380626,151.908759960567,103.258055170524,101.880784801561
"PLBI082201",1129.87388862069,838.098401105368,562.191319181638,829.231814394317,750.654266012381,562.191319181638,847.120646258381,843.815673954326,731.635708148948,817.960171487835,737.588528546865,434.29413619058,562.191319181638,715.343884508136,317.163224059999,847.120646258381,817.960171487835,738.234459875743,434.29413619058,829.231814394317,847.120646258381,161.70522207285,1014.94425797492,317.175077439179,829.231814394317,281.400556079678,583.77214173974,281.400556079678,583.433275200791,273.308456488047,545.256587602003,661.876446737776,847.120646258381,737.349348259653,899.863179839061,161.70522207285,654.610007282756,450.906547036351,828.847539183174,254.469589626073,254.469589626073,185.395301194473,616.009886067457,473.014767131528,220.021401351589,298.772094689651,0,804.713259428117,298.772094689651,455.039497891237,828.847539183174,293.981038885316,704.240391681676,185.395301194473,298.592403688194,1120.37717471569,828.847539183174,220.021401351589,450.68085469374,450.906547036351,155.984243096987,704.240391681676,161.70522207285,847.120646258381,193.979549531433,211.154940290805,194.086630245792,583.77214173974,337.008360530135,193.979549531433,583.77214173974,193.979549531433,230.688219469674,170.229536344348,92.966850593219,337.008360530135,586.136813049764,654.610007282756,704.240391681676,337.008360530135,616.009886067457,704.240391681676,194.086630245792,616.009886067457,661.876446737776,586.501087629451,538.064374096365,337.008360530135,238.580390583199,583.77214173974,193.979549531433,51.497217119217,548.421377573986,109.99958118313,109.99958118313,828.847539183174,238.580390583199,899.863179839061,829.231814394317,92.966850593219,538.064374096365,586.518434038008,110.680094134195,110.680094134195,586.501087629451,193.979549531433,583.77214173974,211.154940290805,804.713259428117,1014.94425797492,1014.94425797492,742.875390297666,1069.11542397313,740.490876252982,522.863096922518,740.354971589739,743.459163662549,545.930184228631,1054.01337381597,742.059961206255,740.398214184762,522.315283996911,545.256587602003,742.77655023932,433.595720856325,545.256587602003,742.375013127765,522.863096922518,155.984243096987,894.729977245442,892.457152944827,892.457152944827,894.729977245442,298.772094689651,443.257779393353,737.349348259653,161.70522207285,737.349348259653,443.257779393353,545.256587602003,545.256587602003,545.930184228631,169.760293753908,522.863096922518,48.2904877567511,317.172720106734,638.573560582171,196.891309878394,293.981038885316,638.573560582171,335.46920369137,473.014767131528,254.469589626073,741.503986573032,450.906547036351,298.772094689651,196.89130988809,253.684206515791,293.981038885316,293.981038885316,298.592403688194,638.573560582171,892.457152944827,293.981038885316,562.191319181638,455.039497891237,155.984243096987,1069.11542397313,155.984243096987,293.981038885316,195.514039519127,155.984243096987,220.021401351589,450.680854650218,195.514039519127,196.89130988809
"FRSG052302",325.160629192573,33.3851416772511,242.521940246479,24.5185549662001,54.0589934157362,242.521940246479,42.407386830264,39.1024145262088,73.0775512791686,13.2469120597181,67.1247308812517,370.419123237537,242.521940246479,89.3693749199804,487.550035368118,42.407386830264,13.2469120597181,66.4787995523735,370.419123237537,24.5185549662001,42.407386830264,643.008037355267,210.230998546804,487.538181988938,24.5185549662001,523.312703348439,220.941117688377,523.312703348439,221.279984227326,531.404802940069,259.456671826114,142.836812690341,42.407386830264,67.3639111684639,95.1499204109443,643.008037355267,150.103252145361,353.806712391766,24.1342797550574,550.243669802044,550.243669802044,619.317958233643,188.70337336066,1277.72802655964,584.691858076528,505.941164738465,804.713259428117,0,505.941164738465,349.673761536879,24.1342797550574,1098.69429831343,100.472867746441,619.317958233643,506.120855739923,315.663915287568,24.1342797550574,584.691858076528,354.032404734377,353.806712391766,960.697502525104,100.472867746441,643.008037355267,42.407386830264,610.733709896684,593.558319137312,610.626629182325,220.941117688377,467.704898897981,610.733709896684,220.941117688377,610.733709896684,574.025039958442,974.942795772464,711.746408834898,467.704898897981,218.576446378353,150.103252145361,100.472867746441,467.704898897981,188.70337336066,100.472867746441,610.626629182325,188.70337336066,142.836812690341,218.212171798665,266.648885331751,467.704898897981,566.132868844918,220.941117688377,610.733709896684,753.2160423089,256.29188185413,694.713678244987,694.713678244987,24.1342797550574,566.132868844918,95.1499204109443,24.5185549662001,711.746408834898,266.648885331751,218.194825390109,694.033165293922,694.033165293922,218.212171798665,610.733709896684,220.941117688377,593.558319137312,0,210.230998546804,210.230998546804,61.8378691304512,264.402164545014,64.2223831751346,281.850162505599,64.3582878383776,61.2540957655676,258.783075199486,249.300114387856,62.6532982218617,64.3150452433552,282.397975431205,259.456671826114,61.9367091887969,371.117538571792,259.456671826114,62.3382463003517,281.850162505599,960.697502525104,90.0167178173252,87.7438935167103,87.7438935167103,90.0167178173252,505.941164738465,361.455480034764,67.3639111684639,643.008037355267,67.3639111684639,361.455480034764,259.456671826114,259.456671826114,258.783075199486,634.952965674209,281.850162505599,756.422771671366,487.540539321383,1443.28682001029,607.821949549722,1098.69429831343,1443.28682001029,469.244055736747,1277.72802655964,550.243669802044,63.2092728550848,353.806712391766,505.941164738465,607.821949540027,551.029052912326,1098.69429831343,1098.69429831343,506.120855739923,1443.28682001029,87.7438935167103,1098.69429831343,242.521940246479,349.673761536879,960.697502525104,264.402164545014,960.697502525104,1098.69429831343,609.199219908989,960.697502525104,584.691858076528,354.032404777899,609.199219908989,607.821949540027
