"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"HUMV062206",-630.197678739899,33.0889816133391,49.7004541102439,-127.086098100477,-56.3905892517998,46.8003561787678,-45.3559624595076,-3.6912183090006,22.9159469154868,-55.0461055728491
"HUMV062211",-630.197678739899,33.0889816133391,49.700454110244,-127.086098100477,-56.3905892517998,46.8003561787678,-45.3559624595076,-3.69121830900059,22.9159469154868,-55.0461055728491
"HUMV062213",-630.197678739899,33.0889816133391,49.7004541102439,-127.086098100477,-56.3905892517999,46.8003561787678,-45.3559624595075,-3.69121830900066,22.915946915487,-55.046105572849
"HUMV062215",-630.197678739899,33.0889816133391,49.7004541102439,-127.086098100477,-56.3905892517999,46.8003561787678,-45.3559624595075,-3.69121830900059,22.915946915487,-55.0461055728491
"HUMV062226",-630.197678739899,33.0889816133391,49.7004541102439,-127.086098100477,-56.3905892517999,46.8003561787679,-45.3559624595076,-3.69121830900067,22.9159469154869,-55.0461055728493
"HUMV062227",-630.197678739899,33.0889816133391,49.7004541102439,-127.086098100477,-56.3905892517999,46.8003561787678,-45.3559624595077,-3.69121830900051,22.9159469154869,-55.0461055728494
"HUMV062231",-630.197678739899,33.0889816133391,49.7004541102439,-127.086098100477,-56.3905892517999,46.8003561787679,-45.3559624595076,-3.69121830900056,22.9159469154869,-55.0461055728492
"HUMV062309",-630.197678739899,33.0889816133391,49.7004541102439,-127.086098100477,-56.3905892517999,46.8003561787679,-45.3559624595077,-3.69121830900049,22.915946915487,-55.0461055728494
"HUMV062323",-630.197678739899,33.0889816133391,49.7004541102439,-127.086098100477,-56.3905892517998,46.8003561787679,-45.3559624595076,-3.69121830900056,22.9159469154868,-55.0461055728492
"HUMV062350",-630.197678739899,33.0889816133391,49.7004541102439,-127.086098100477,-56.3905892517998,46.8003561787679,-45.3559624595078,-3.69121830900066,22.9159469154869,-55.0461055728493
"HUSZ062201",-630.197678739899,33.0889816133391,49.7004541102438,-127.086098100477,-56.3905892517998,46.8003561787679,-45.3559624595078,-3.69121830900072,22.9159469154867,-55.0461055728492
"IEKD072305",-1040.51870567549,-241.143714914169,-138.039354210251,117.604566989098,113.731097584668,62.698888055717,-101.336098570763,-114.138415483774,-21.0083253844235,-11.9820272142966
"IEKD072313",-1040.51870567549,-241.143714914169,-138.039354210251,117.604566989098,113.731097584668,62.6988880557171,-101.336098570762,-114.138415483774,-21.0083253844232,-11.9820272142961
"IELO072305",-1040.51870567549,-241.143714914169,-138.039354210251,117.604566989098,113.731097584668,62.698888055717,-101.336098570763,-114.138415483774,-21.008325384423,-11.9820272142965
"IELO072310",-1040.51870567549,-241.143714914169,-138.039354210251,117.604566989098,113.731097584668,62.698888055717,-101.336098570763,-114.138415483774,-21.0083253844231,-11.9820272142962
"IEME072202",-1081.06220937917,-244.506990611617,-144.418954384126,127.669470923451,119.077088617774,70.7965472653462,-105.383015885289,-105.54932646965,1.28313448766187,-65.331408064494
"ILIL042201",2079.04707456019,-38.4411866888472,-133.514791966761,63.0115519250315,18.1181258229176,-21.5470771316309,-1.58631524498445,21.132886769545,6.29672449542987,9.58298170958401
"ILIL042215",1875.39900147635,5.08493819620768,-126.695780984495,127.72534276413,2.79603927821763,-27.8093851677635,1.30050233927166,13.7649222408029,0.761073878825295,19.0816693839452
"ILIL042254",1966.60376966244,-21.5806149083032,-128.438797410847,77.4420186134672,9.60346272547969,-11.109394354957,-3.73808977423317,16.9893843651985,5.18096437346793,12.989666691331
"ILIL042256",1966.60376966244,-21.5806149083033,-128.438797410847,77.4420186134673,9.60346272547989,-11.1093943549572,-3.73808977423362,16.9893843651983,5.18096437346755,12.9896666913315
"ILIL042271",1966.60376966244,-21.5806149083033,-128.438797410847,77.4420186134672,9.60346272547969,-11.109394354957,-3.7380897742335,16.989384365199,5.1809643734674,12.9896666913316
"ISR_103",1875.39900147635,5.08493819620796,-126.695780984496,127.725342764131,2.79603927821759,-27.8093851677638,1.30050233927222,13.7649222408034,0.76107387882632,19.0816693839471
"ISR_13",1875.39900147635,5.08493819620796,-126.695780984496,127.725342764131,2.79603927821767,-27.809385167764,1.30050233927206,13.7649222408029,0.761073878825891,19.0816693839479
"ISR_15",1875.39900147635,5.08493819620793,-126.695780984496,127.725342764131,2.79603927821761,-27.809385167764,1.30050233927181,13.7649222408034,0.761073878825673,19.0816693839473
"ISR_204",1875.39900147635,5.08493819620797,-126.695780984496,127.72534276413,2.79603927821788,-27.8093851677639,1.30050233927182,13.7649222408033,0.761073878825717,19.081669383947
"ISR_205",2152.11127859049,-52.4945183652572,-139.674676194401,46.51306719514,26.5991542308729,-20.3762525784905,0.880332098558048,27.8283566993788,14.0902026465521,-2.92603346488074
"ISR_208",1966.60376966244,-21.5806149083034,-128.438797410847,77.442018613467,9.60346272547983,-11.1093943549567,-3.73808977423366,16.9893843651987,5.18096437346778,12.9896666913312
"ISR_214",1875.39900147635,5.08493819620803,-126.695780984496,127.725342764131,2.79603927821802,-27.8093851677637,1.30050233927157,13.7649222408035,0.761073878826049,19.081669383946
"ISR_215",1966.60376966244,-21.5806149083034,-128.438797410847,77.442018613467,9.60346272548019,-11.1093943549567,-3.7380897742339,16.9893843651988,5.18096437346704,12.9896666913314
"ISR_216",1966.60376966244,-21.5806149083034,-128.438797410847,77.4420186134671,9.60346272547989,-11.1093943549568,-3.73808977423382,16.9893843651992,5.18096437346684,12.9896666913316
"ISR_217",1875.39900147635,5.084938196208,-126.695780984496,127.725342764131,2.79603927821823,-27.8093851677641,1.30050233927107,13.7649222408039,0.761073878824782,19.081669383946
"ISR_218",1875.39900147635,5.08493819620813,-126.695780984496,127.725342764131,2.796039278218,-27.8093851677644,1.3005023392712,13.7649222408041,0.761073878824884,19.0816693839461
"ISR_219",2079.04707456019,-38.4411866888472,-133.51479196676,63.0115519250291,18.1181258229172,-21.5470771316301,-1.58631524498446,21.1328867695426,6.29672449542865,9.58298170958134
"ISR_30p",2152.11127859049,-52.4945183652571,-139.674676194401,46.5130671951391,26.5991542308728,-20.3762525784899,0.880332098558078,27.8283566993785,14.090202646553,-2.92603346488404
"ISR_43",2079.04707456019,-38.4411866888473,-133.51479196676,63.0115519250288,18.1181258229171,-21.5470771316294,-1.58631524498402,21.1328867695423,6.29672449542925,9.58298170958155
"ISR_50",2152.11127859049,-52.4945183652571,-139.674676194401,46.5130671951394,26.5991542308728,-20.3762525784895,0.880332098557733,27.8283566993788,14.0902026465528,-2.92603346488387
"ISR_52",2152.11127859049,-52.4945183652571,-139.674676194401,46.5130671951391,26.5991542308728,-20.3762525784897,0.880332098557803,27.8283566993792,14.0902026465523,-2.92603346488482
"ISR_7",1875.39900147635,5.08493819620771,-126.695780984497,127.725342764131,2.79603927821851,-27.8093851677651,1.30050233927073,13.7649222408056,0.761073878825944,19.0816693839467
"ISR_70",2152.11127859049,-52.494518365257,-139.674676194401,46.5130671951392,26.5991542308726,-20.3762525784896,0.880332098558047,27.8283566993788,14.0902026465523,-2.92603346488501
"ISR_8",1875.39900147635,5.0849381962078,-126.695780984497,127.725342764131,2.79603927821869,-27.8093851677655,1.30050233927091,13.7649222408056,0.761073878825577,19.081669383946
"ISR_9",1875.39900147635,5.08493819620785,-126.695780984497,127.725342764131,2.79603927821875,-27.8093851677651,1.30050233927099,13.7649222408053,0.761073878825777,19.0816693839463
"ISR_94",1966.60376966244,-21.5806149083033,-128.438797410847,77.4420186134662,9.60346272548052,-11.1093943549571,-3.7380897742345,16.9893843651988,5.18096437346803,12.9896666913307
"ISR_97",2152.11127859049,-52.4945183652568,-139.6746761944,46.5130671951386,26.5991542308729,-20.3762525784899,0.880332098557803,27.8283566993777,14.090202646553,-2.92603346488612
"ISR_KU",2152.11127859049,-52.494518365257,-139.6746761944,46.5130671951389,26.5991542308729,-20.3762525784898,0.880332098558625,27.828356699378,14.0902026465534,-2.92603346488618
"ITBA022201",-0.861369860353154,438.389967080792,471.611728850285,-30.0967614945132,82.944791810765,190.822307133706,103.858424716181,-51.675546927325,-58.98729411682,48.867113815208
"ITBA022210",-0.861369860353154,438.389967080792,471.611728850285,-30.0967614945132,82.944791810765,190.822307133706,103.858424716181,-51.675546927325,-58.98729411682,48.867113815208
"ITBA022213",-0.861369860353154,438.389967080792,471.611728850285,-30.0967614945132,82.944791810765,190.822307133706,103.858424716181,-51.6755469273251,-58.98729411682,48.867113815208
"ITBA022218",-0.861369860353154,438.389967080792,471.611728850285,-30.0967614945132,82.944791810765,190.822307133706,103.858424716181,-51.6755469273251,-58.9872941168199,48.8671138152081
"ITBA022222",-0.861369860353154,438.389967080792,471.611728850285,-30.0967614945132,82.944791810765,190.822307133706,103.858424716182,-51.675546927325,-58.9872941168199,48.867113815208
"ITBA062301",-0.861369860353154,438.389967080792,471.611728850285,-30.0967614945132,82.9447918107649,190.822307133707,103.858424716182,-51.6755469273251,-58.98729411682,48.867113815208
"ITBO052301",-397.944439963917,-26.2333612055654,125.008363315273,-58.1261739820762,36.6983874905483,12.7360286463736,-68.055938531654,69.6570934782157,-6.66990288976169,-23.4524959553928
"ITBO052302",-397.944439963917,-26.2333612055654,125.008363315273,-58.1261739820762,36.6983874905483,12.7360286463737,-68.055938531654,69.6570934782157,-6.66990288976158,-23.4524959553928
"ITBO062201",-397.944439963917,-26.2333612055654,125.008363315273,-58.1261739820762,36.6983874905483,12.7360286463737,-68.0559385316539,69.6570934782156,-6.66990288976158,-23.4524959553927
"ITBO062202",-397.944439963917,-26.2333612055654,125.008363315273,-58.1261739820762,36.6983874905483,12.7360286463737,-68.0559385316539,69.6570934782156,-6.66990288976151,-23.4524959553928
"ITBO062203",-397.944439963917,-26.2333612055654,125.008363315273,-58.1261739820762,36.6983874905483,12.7360286463736,-68.0559385316539,69.6570934782156,-6.66990288976171,-23.4524959553926
"ITBZ042301",-541.903722885899,-42.3117224253694,54.1139139835714,-68.6228013120514,14.4840221253787,4.31445270190204,-42.3963442297784,29.4703835083624,-4.0218101724975,-34.8266917164501
"ITCN042301",-391.718573890407,-77.9492087950609,109.314958650277,-25.3181193379152,49.2842191705558,-10.6627350217801,-49.7870996662834,85.5049036937445,0.244979443246984,-21.7092240113396
"ITCN042302",-391.718573890407,-77.9492087950609,109.314958650277,-25.3181193379153,49.2842191705558,-10.6627350217801,-49.7870996662836,85.5049036937446,0.244979443246868,-21.7092240113396
"ITCN052201",-391.718573890407,-77.9492087950609,109.314958650277,-25.3181193379153,49.2842191705558,-10.6627350217801,-49.7870996662835,85.5049036937446,0.244979443246842,-21.7092240113395
"ITCN052204",-391.718573890407,-77.9492087950609,109.314958650277,-25.3181193379152,49.2842191705558,-10.6627350217801,-49.7870996662835,85.5049036937446,0.244979443246888,-21.7092240113397
"ITLE042301",171.618065712548,492.429607956085,649.586948026484,69.9913884003705,74.685205095064,181.931637131467,57.8186421389194,-151.583849908909,-88.1974814103841,46.256351010675
"ITLI042201",-353.95677943457,-82.3626580770813,121.422409248353,-14.7275836200459,51.1335744439301,-4.98823927934067,-51.0457514873604,78.8012469647932,-9.1542121368755,17.5617156980649
"ITLI052301",-353.95677943457,-82.3626580770813,121.422409248353,-14.7275836200458,51.1335744439301,-4.98823927934073,-51.0457514873603,78.8012469647932,-9.1542121368756,17.5617156980647
"ITMA052201",-380.184931948174,80.0867393346998,360.56381172811,-70.7684076747425,199.466624164305,27.3302109637812,-23.4510263118406,97.1524044597607,86.467179716716,-34.3275434246965
"ITMA052208",-380.184931948174,80.0867393346998,360.56381172811,-70.7684076747425,199.466624164304,27.3302109637813,-23.4510263118406,97.1524044597607,86.4671797167161,-34.3275434246967
"ITMA052213",-380.184931948174,80.0867393346998,360.56381172811,-70.7684076747425,199.466624164304,27.3302109637812,-23.4510263118406,97.1524044597607,86.4671797167162,-34.3275434246967
"ITSA052301",156.717282764385,-9.57767908910119,255.232494531757,102.40200595198,45.9052814951433,282.353504800859,59.4568656222158,-32.7756920892492,-16.157713102199,147.238603081382
"ITSA052302",156.717282764385,-9.57767908910119,255.232494531757,102.40200595198,45.9052814951433,282.353504800859,59.4568656222158,-32.7756920892491,-16.1577131021989,147.238603081382
"ITSA052303",156.717282764385,-9.57767908910119,255.232494531757,102.40200595198,45.9052814951433,282.353504800859,59.4568656222158,-32.7756920892491,-16.1577131021989,147.238603081382
"LTKD062206",-1318.74884533016,-222.34851296277,-202.619478781657,51.5708153252335,-96.2443963298875,49.4284183055156,79.467895448333,99.1509657652961,-87.0089396889693,-10.667885181593
"LTKD062208",-1318.74884533016,-222.34851296277,-202.619478781657,51.5708153252334,-96.2443963298875,49.4284183055157,79.467895448333,99.1509657652962,-87.0089396889695,-10.6678851815928
"LTKD062215",-1318.74884533016,-222.348512962769,-202.619478781657,51.5708153252336,-96.2443963298875,49.4284183055155,79.4678954483333,99.1509657652962,-87.0089396889698,-10.6678851815929
"LTKD062218",-1318.74884533016,-222.348512962769,-202.619478781657,51.5708153252332,-96.2443963298875,49.4284183055155,79.4678954483334,99.1509657652962,-87.0089396889697,-10.6678851815931
"LTKD062220",-1318.74884533016,-222.348512962769,-202.619478781657,51.5708153252332,-96.2443963298875,49.4284183055156,79.4678954483332,99.1509657652964,-87.0089396889699,-10.6678851815935
"LVAI062204",-1474.44339555633,-259.225122786608,-247.081847011252,88.4391810573217,-98.968265028921,76.8466342489624,61.3888098666242,89.6610132065272,-80.9151582380138,-16.334570922604
"LVAI062205",-1474.44339555633,-259.225122786608,-247.081847011252,88.4391810573219,-98.9682650289209,76.8466342489624,61.388809866624,89.661013206527,-80.9151582380142,-16.3345709226045
"LVAI062232",-1474.44339555633,-259.225122786608,-247.081847011252,88.4391810573217,-98.9682650289211,76.8466342489622,61.3888098666242,89.6610132065267,-80.9151582380136,-16.3345709226042
"LVAI062233",-1474.44339555633,-259.225122786608,-247.081847011252,88.4391810573218,-98.9682650289208,76.846634248962,61.3888098666242,89.6610132065267,-80.9151582380137,-16.3345709226048
"LVAI062234",-1474.44339555633,-259.225122786608,-247.081847011252,88.4391810573215,-98.9682650289207,76.846634248962,61.388809866624,89.6610132065268,-80.9151582380138,-16.3345709226048
"LVAI062235",-1474.44339555633,-259.225122786608,-247.081847011252,88.4391810573216,-98.9682650289206,76.846634248962,61.3888098666238,89.6610132065266,-80.9151582380141,-16.3345709226045
"NCSU_EG_02_05",2297.91120574105,-106.684003589257,-137.698045532615,0.948525116102591,38.8892610154812,20.1264403644991,8.60944715026946,31.5132236467419,21.9738343547892,-19.5177814114881
"NCSU_EG_02_12",2502.91866459039,-605.153018253489,47.7775069671176,-225.287823196527,-3.50849084927788,39.279971645383,10.9556695404765,20.0862956335157,17.9199869477326,-81.1411203387527
"NCSU_EG_02_19",2731.66871928122,-768.705491566694,114.568318786462,-312.462790863508,-25.0359990065729,29.9251932693749,-12.6872690965191,-49.4673453122388,-31.2026956524057,42.9879168719333
"NCSU_EG_03_02",2731.66871928122,-768.705491566694,114.568318786462,-312.462790863509,-25.035999006573,29.9251932693745,-12.6872690965191,-49.4673453122394,-31.2026956524055,42.9879168719334
"NCSU_EG_03_05",2173.96881117905,-84.4429956425378,-131.951215295437,23.2548063072036,28.3470432991322,25.399192707,6.10300500630004,26.6238290746534,19.2840542991127,-15.0391002962678
"NCSU_EG_03_06",2731.66871928122,-768.705491566694,114.568318786462,-312.462790863508,-25.0359990065733,29.925193269375,-12.6872690965189,-49.4673453122386,-31.2026956524056,42.9879168719345
"NCSU_EG_03_07",2731.66871928122,-768.705491566695,114.568318786462,-312.462790863509,-25.0359990065734,29.9251932693746,-12.6872690965193,-49.4673453122386,-31.2026956524065,42.9879168719351
"NCSU_EG_04_02",2731.66871928122,-768.705491566695,114.568318786462,-312.462790863509,-25.0359990065736,29.9251932693744,-12.687269096519,-49.4673453122387,-31.202695652406,42.9879168719351
"NCSU_EG_04_04",2703.98250210973,-698.07236113587,101.046203084387,-297.303233583133,-8.9017219864907,37.2390379805283,2.80767680884216,-2.83801851193898,0.474442103878966,-47.6770116914878
"NCSU_EG_04_07",2173.96881117905,-84.4429956425377,-131.951215295436,23.2548063072034,28.3470432991319,25.3991927070003,6.10300500630009,26.6238290746528,19.2840542991124,-15.0391002962665
"NCSU_EG_04_14",2502.91866459039,-605.15301825349,47.7775069671184,-225.287823196531,-3.50849084927825,39.2799716453843,10.9556695404759,20.0862956335133,17.9199869477308,-81.1411203387509
"NCSU_EG_04_16",2731.66871928122,-768.705491566694,114.568318786462,-312.462790863509,-25.0359990065736,29.9251932693744,-12.6872690965186,-49.4673453122391,-31.2026956524052,42.9879168719373
"NCSU_EG_04_18",2173.96881117905,-84.4429956425375,-131.951215295437,23.2548063072035,28.3470432991321,25.3991927070002,6.10300500629979,26.6238290746521,19.2840542991127,-15.0391002962655
"NCSU_EG_05_10",2173.96881117905,-84.4429956425374,-131.951215295437,23.2548063072037,28.3470432991319,25.3991927070003,6.10300500630064,26.6238290746522,19.284054299113,-15.0391002962644
"NCSU_EG_05_11",2502.91866459039,-605.15301825349,47.7775069671185,-225.287823196531,-3.50849084927806,39.2799716453844,10.9556695404749,20.0862956335127,17.9199869477301,-81.1411203387513
"NCSU_EG_05_13",2173.96881117905,-84.4429956425374,-131.951215295437,23.2548063072043,28.3470432991321,25.3991927070003,6.10300500629988,26.6238290746519,19.2840542991128,-15.0391002962638
"NCSU_EG_05_17",2731.66871928122,-768.705491566694,114.568318786462,-312.462790863508,-25.035999006574,29.9251932693736,-12.6872690965184,-49.4673453122394,-31.2026956524068,42.9879168719359
"NCSU_EG_05_18",2173.96881117905,-84.4429956425373,-131.951215295437,23.254806307204,28.3470432991319,25.3991927070007,6.10300500630083,26.6238290746525,19.2840542991135,-15.0391002962624
"NCSU_EG_05_24",2216.57315994774,-66.6863182771264,-140.80566808504,23.9240894139568,32.0582025421457,-15.5481024400187,2.72639365948202,27.7751984208268,16.2931966619625,-19.1523309346089
"NCSU_EG_06_18",2703.98250210973,-698.072361135869,101.046203084387,-297.303233583132,-8.90172198649124,37.2390379805271,2.8076768088427,-2.83801851193912,0.47444210387815,-47.6770116914833
"NCSU_EG_07_15",2173.96881117905,-84.4429956425372,-131.951215295437,23.2548063072037,28.3470432991318,25.3991927070007,6.10300500630087,26.6238290746525,19.2840542991138,-15.0391002962632
"NCSU_EG_07_18",2216.57315994774,-66.6863182771264,-140.805668085039,23.9240894139568,32.0582025421458,-15.5481024400186,2.72639365948064,27.7751984208274,16.2931966619624,-19.1523309346086
"NCSU_EG_07_21",2731.66871928122,-768.705491566694,114.568318786462,-312.462790863509,-25.035999006574,29.9251932693735,-12.6872690965192,-49.4673453122396,-31.2026956524084,42.9879168719351
"NCSU_EG_07_22",2216.57315994774,-66.6863182771265,-140.805668085039,23.9240894139567,32.0582025421459,-15.5481024400186,2.726393659482,27.7751984208272,16.2931966619629,-19.1523309346082
"NCSU_EG_07_23",2173.96881117905,-84.4429956425372,-131.951215295437,23.2548063072036,28.3470432991321,25.3991927070002,6.10300500630098,26.6238290746531,19.2840542991142,-15.0391002962635
"NCSU_EG_08_02",2731.66871928122,-768.705491566694,114.568318786462,-312.462790863508,-25.0359990065736,29.9251932693731,-12.6872690965195,-49.4673453122397,-31.2026956524078,42.9879168719348
"NCSU_EG_08_03",2216.57315994774,-66.6863182771263,-140.80566808504,23.9240894139573,32.0582025421458,-15.5481024400189,2.72639365948214,27.7751984208267,16.2931966619635,-19.1523309346066
"NCSU_EG_08_04",2703.98250210973,-698.072361135869,101.046203084387,-297.303233583131,-8.90172198649086,37.2390379805263,2.80767680884278,-2.83801851194007,0.47444210387784,-47.6770116914821
"NCSU_EG_08_05",2173.96881117905,-84.4429956425373,-131.951215295437,23.2548063072035,28.3470432991316,25.3991927070003,6.1030050063013,26.6238290746529,19.2840542991134,-15.0391002962638
"NCSU_EG_08_06",2173.96881117905,-84.4429956425373,-131.951215295437,23.2548063072034,28.347043299132,25.3991927070004,6.10300500630139,26.623829074653,19.2840542991142,-15.0391002962634
"NCSU_EG_08_07",2297.91120574105,-106.684003589259,-137.698045532616,0.948525116098467,38.8892610154809,20.1264403645008,8.60944715026955,31.5132236467401,21.9738343547882,-19.5177814114827
"NCSU_EG_08_08",2173.96881117905,-84.4429956425375,-131.951215295437,23.2548063072033,28.3470432991318,25.3991927070006,6.10300500630141,26.6238290746525,19.2840542991139,-15.039100296264
"NCSU_EG_08_09",2173.96881117905,-84.4429956425375,-131.951215295437,23.2548063072034,28.347043299132,25.3991927070006,6.10300500630133,26.6238290746525,19.2840542991138,-15.0391002962632
"NCSU_EG_08_16",2173.96881117905,-84.4429956425375,-131.951215295437,23.2548063072032,28.3470432991314,25.3991927070011,6.10300500630198,26.6238290746521,19.2840542991143,-15.0391002962634
"NCSU_EG_08_19",2173.96881117905,-84.4429956425375,-131.951215295437,23.2548063072035,28.3470432991315,25.3991927070011,6.10300500630166,26.6238290746521,19.284054299114,-15.0391002962634
"NCSU_RU_02_11",-790.877721729351,379.756305732203,276.369947787903,-265.140701579689,-46.8386677767334,-276.946762690327,19.3690992261318,-61.7132819218681,-33.3485304402024,-20.1762927725697
"NCSU_RU_02_15",-790.877721729351,379.756305732202,276.369947787903,-265.140701579689,-46.8386677767334,-276.946762690327,19.3690992261317,-61.7132819218681,-33.3485304402022,-20.1762927725697
"NCSU_RU_02_22",-790.877721729351,379.756305732202,276.369947787903,-265.140701579689,-46.8386677767333,-276.946762690327,19.3690992261318,-61.7132819218681,-33.3485304402021,-20.1762927725696
"NCSU_RU_03_22",-790.877721729351,379.756305732202,276.369947787903,-265.140701579689,-46.8386677767333,-276.946762690327,19.3690992261315,-61.7132819218682,-33.3485304402023,-20.1762927725696
"NCSU_RU_04_12",-790.877721729351,379.756305732202,276.369947787903,-265.140701579689,-46.8386677767333,-276.946762690327,19.3690992261315,-61.7132819218681,-33.3485304402022,-20.1762927725698
"NCSU_RU_05_08",-543.249260048669,477.91889226897,160.417106871083,-137.355188655692,72.9371909049431,-269.143453630171,-52.6781771350479,52.8221958591759,45.9806206596935,-120.16741096128
"NCSU_RU_05_19",-790.877721729351,379.756305732202,276.369947787903,-265.140701579689,-46.8386677767331,-276.946762690327,19.3690992261312,-61.7132819218681,-33.348530440202,-20.1762927725704
"NCSU_RU_06_11",-790.877721729351,379.756305732202,276.369947787903,-265.140701579689,-46.8386677767329,-276.946762690327,19.3690992261309,-61.7132819218681,-33.3485304402018,-20.1762927725705
"NCSU_TR_01_01",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838978,31.0538467545797,28.5150947101756,-71.7449194550352,-15.1520547972784,-13.1289547489465
"NCSU_TR_01_02",641.988192024809,608.34742746308,153.71495064113,170.305202711237,-258.458117691812,71.4415047208409,-166.415980335113,53.1331911882741,18.6068217385261,10.7900744399808
"NCSU_TR_01_03",-49.696471468963,619.464626549343,-11.3920288994976,44.6174610656865,134.42816158328,8.87703298775106,-24.4318287708162,64.2858386843521,30.9046430774394,33.5277829282992
"NCSU_TR_01_08",1075.27058073625,301.577488954595,-1.19338008954475,299.919607663841,-19.5591525973323,-148.934588207422,48.1014355153067,-82.6465627410504,-57.8348220116386,-7.02218617195156
"NCSU_TR_01_10",1075.27058073625,301.577488954595,-1.19338008954475,299.919607663841,-19.5591525973323,-148.934588207422,48.1014355153068,-82.6465627410504,-57.8348220116388,-7.02218617195134
"NCSU_TR_01_17",145.726855313043,652.015515309246,-117.343284148274,-88.6448262550628,96.5359224086009,-13.2588522614385,-0.0994513641554203,34.5375835678304,-20.1997290778682,16.0043635386632
"NCSU_TR_01_18",-49.6964714689631,619.464626549343,-11.3920288994974,44.6174610656859,134.42816158328,8.87703298775195,-24.4318287708166,64.2858386843527,30.9046430774406,33.5277829282991
"NCSU_TR_01_19",641.988192024809,608.34742746308,153.71495064113,170.305202711237,-258.458117691811,71.4415047208409,-166.415980335114,53.1331911882745,18.6068217385267,10.7900744399816
"NCSU_TR_01_20",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838972,31.0538467545799,28.5150947101755,-71.7449194550349,-15.1520547972778,-13.128954748946
"NCSU_TR_02_01",145.726855313043,652.015515309247,-117.343284148274,-88.6448262550627,96.5359224086009,-13.2588522614383,-0.0994513641558796,34.5375835678307,-20.1997290778677,16.0043635386637
"NCSU_TR_02_02",-49.6964714689631,619.464626549343,-11.3920288994974,44.6174610656859,134.42816158328,8.87703298775174,-24.431828770816,64.2858386843524,30.9046430774407,33.527782928299
"NCSU_TR_02_04",641.988192024809,608.34742746308,153.71495064113,170.305202711237,-258.458117691811,71.4415047208411,-166.415980335114,53.1331911882748,18.6068217385269,10.7900744399816
"NCSU_TR_02_09",641.988192024809,608.34742746308,153.71495064113,170.305202711237,-258.458117691811,71.4415047208411,-166.415980335114,53.1331911882747,18.6068217385271,10.7900744399817
"NCSU_TR_02_10",145.726855313043,652.015515309247,-117.343284148274,-88.6448262550625,96.5359224086009,-13.2588522614381,-0.0994513641565088,34.5375835678314,-20.1997290778673,16.0043635386641
"NCSU_TR_02_13",1075.27058073625,301.577488954595,-1.19338008954482,299.919607663841,-19.5591525973319,-148.934588207423,48.1014355153062,-82.6465627410501,-57.8348220116384,-7.02218617195146
"NCSU_TR_02_14",-49.6964714689631,619.464626549343,-11.3920288994975,44.6174610656855,134.428161583281,8.87703298775181,-24.4318287708148,64.2858386843521,30.9046430774411,33.5277829282986
"NCSU_TR_02_16",145.726855313043,652.015515309247,-117.343284148274,-88.6448262550623,96.5359224086013,-13.2588522614382,-0.0994513641565382,34.5375835678316,-20.199729077867,16.0043635386645
"NCSU_TR_02_17",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.355692083897,31.05384675458,28.5150947101756,-71.7449194550349,-15.152054797277,-13.1289547489454
"NCSU_TR_02_18",1075.27058073625,301.577488954595,-1.19338008954491,299.919607663841,-19.5591525973317,-148.934588207423,48.1014355153061,-82.6465627410498,-57.834822011638,-7.02218617195115
"NCSU_TR_02_20",145.726855313043,652.015515309247,-117.343284148274,-88.6448262550624,96.5359224086012,-13.2588522614383,-0.0994513641563567,34.5375835678313,-20.1997290778673,16.0043635386646
"NCSU_TR_02_21",-49.6964714689631,619.464626549342,-11.3920288994972,44.6174610656855,134.428161583281,8.87703298775223,-24.4318287708151,64.2858386843524,30.9046430774423,33.5277829282984
"NCSU_TR_02_23",417.921539677406,643.239393331221,-147.275135871271,-135.486222043874,-62.3556920838968,31.0538467545801,28.5150947101752,-71.7449194550346,-15.1520547972767,-13.1289547489453
"NCSU_TR_03_01",641.988192024809,608.34742746308,153.71495064113,170.305202711237,-258.458117691811,71.4415047208411,-166.415980335114,53.133191188275,18.6068217385278,10.7900744399819
"NCSU_TR_03_03",1075.27058073625,301.577488954595,-1.19338008954482,299.919607663841,-19.5591525973313,-148.934588207422,48.101435515306,-82.6465627410498,-57.8348220116378,-7.02218617195071
"NCSU_TR_03_11",-49.6964714689632,619.464626549342,-11.3920288994972,44.6174610656851,134.428161583281,8.87703298775238,-24.4318287708148,64.2858386843528,30.9046430774427,33.5277829282984
"NCSU_TR_03_13",641.988192024809,608.34742746308,153.71495064113,170.305202711237,-258.458117691811,71.4415047208412,-166.415980335114,53.1331911882752,18.6068217385282,10.7900744399821
"NCSU_TR_03_14",1075.27058073625,301.577488954595,-1.19338008954479,299.919607663842,-19.5591525973311,-148.934588207422,48.1014355153059,-82.6465627410497,-57.834822011638,-7.02218617195019
"NCSU_TR_03_16",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838964,31.0538467545803,28.5150947101755,-71.7449194550342,-15.1520547972759,-13.1289547489451
"NCSU_TR_03_17",145.726855313043,652.015515309247,-117.343284148274,-88.644826255062,96.5359224086013,-13.2588522614383,-0.0994513641568575,34.5375835678317,-20.1997290778669,16.0043635386652
