"pca$eig"
4781.71355631106
3584.62715634666
2586.1873744183
1138.38655840816
983.472503571885
807.553607413511
709.021337241987
625.681917950513
496.570537071204
471.203452163
463.378068873775
383.938208406508
366.590074594682
338.336997661832
326.348376636062
303.012478914615
292.48409704902
283.229059407194
275.228837212156
273.787993761818
267.181884043225
262.016248079858
258.284201878826
255.616112610682
250.222709182414
244.733400949483
243.124648990783
238.086910934508
234.110167604401
230.568268842169
227.944267208175
223.786829857602
221.724672905223
217.32287443229
215.013472002297
212.342969651259
211.002648407582
208.925762531527
207.412205216573
203.968714895428
202.044958547015
198.903819337545
198.290129477982
196.54482563167
195.061999316482
193.719633168977
192.107454375458
191.190411559393
189.821173239497
188.024906432028
186.299103614123
185.579849376754
185.363989321265
183.662592117707
183.311278830465
181.888269419712
178.950333621091
178.457182881372
177.162111330502
176.320486949167
175.711672050529
174.898490571322
174.671659365511
173.618461167097
172.511641281082
172.249745547025
171.771756161701
170.674426076691
169.552968603031
169.026094144054
168.316654540265
167.377881360594
166.954412983215
166.164778809365
165.442384512117
164.695415097398
164.264993175318
163.361829814206
162.926503423376
162.162271538874
161.924513838109
161.319928032354
160.26047818752
159.882248509498
159.706503218567
158.989392787799
158.729204524896
158.156994588625
157.252612035066
156.948953958107
156.609857451719
156.479165725789
155.659936048908
155.359848824449
155.127537162071
154.473318515867
153.934151309154
153.722525822571
153.106289364572
152.607652371131
152.225551597699
151.644353847602
151.177273199779
150.923644506638
150.282937309325
149.962252066628
149.50296428814
149.294448949999
149.212926368671
148.970571881488
148.325681691808
148.209184104577
147.568006878738
147.131272572165
146.832917580849
146.099256086415
145.807721445654
145.588162899809
145.370221601614
144.831730146951
144.721271407658
144.674155168896
144.424206561107
144.008285719538
143.768236896706
143.258770273423
142.933653409534
142.444430917976
142.260725718096
142.108957034191
141.592385473617
141.119817513513
140.892467521005
140.46917861445
140.253729667659
140.009753056928
139.684860414125
139.333209833949
139.173593830901
138.810305766778
138.534399579115
138.023625900846
137.708667318738
137.327220278189
137.24826076222
137.052592971908
136.999435684914
136.778342049772
136.507537750005
136.091804805874
135.76916673955
135.472843078772
135.297952550954
135.162318992428
134.904711183707
134.532174195903
134.386196822741
134.103859774593
133.972817771045
133.892254205311
133.548222232477
133.183081911892
133.079570284288
132.948527753621
132.436592746151
132.200535364399
132.092137371636
131.905399563006
131.594922812198
131.317831075225
131.146310811458
131.059155239856
130.888773858041
130.617176282786
130.200542593971
130.149743822386
130.011189979298
129.742013786919
129.432293987877
129.131150942176
128.754685892469
128.672161613221
128.355488713313
128.275651246446
127.931337580198
127.800288098987
127.582500568018
127.488105769628
127.060959209621
126.972722873173
126.814481843926
126.728455971123
126.422431001011
126.24358016469
126.014367595616
125.83135129848
125.791995979133
125.457937796462
125.176001642365
125.065827337948
124.808376371691
124.593307236115
124.313929223329
124.162859943455
123.63383883858
123.402756228273
123.327312984891
123.15658230959
123.083983951522
122.892184006322
122.629461332079
122.590999702328
122.328813259333
122.163383526107
122.090973008205
121.846054295382
121.578725412297
121.368602369204
121.233762269265
120.976940272813
120.751320383152
120.382536684516
120.296850079646
120.233542413105
120.004110019216
119.880476566298
119.77282996023
119.413641459742
119.098068870435
118.986939728475
118.745640834908
118.612688138521
118.450591617991
118.358298631126
118.104053057121
117.92876843783
117.773607668372
117.609768046775
117.402349667511
117.183315864441
117.062131626904
116.977692974135
116.864949950826
116.531379717548
116.328748700683
116.266339871637
116.130472433049
115.841401957811
115.609261137877
115.470572131741
115.184679649326
115.103907135657
114.811072509864
114.506499222634
114.436316160251
114.2751748415
113.99649242143
113.84358250685
113.565972554794
113.280693591066
113.079419319563
112.904817317091
112.84339336318
112.734505747864
112.683976362058
112.392315716153
112.124158753814
111.921926340858
111.777514670991
111.675312419068
111.643180909866
111.213483017265
110.918640430421
110.66607376822
110.498903387358
110.351380485009
110.059176075517
109.820797178931
109.752830801472
109.606515058722
109.43345101587
109.105352753552
109.092599637699
108.970973355302
108.740835047315
108.505175105318
108.291256084327
108.126561913728
107.790030519087
107.524325736982
107.446706223323
107.207051808136
107.1719310471
107.08887420506
106.792350919313
106.708702483802
106.560631376179
106.311222139986
106.294132185668
106.171093731693
105.865079872157
105.490358713623
105.377063072843
105.117473168899
104.948410188876
104.723877099863
104.594478348369
104.241054497301
104.166419264431
104.113302107949
104.035029702623
103.945674995772
103.516377324106
103.099014170884
102.988944956113
102.900844688808
102.845038894552
102.736952572304
102.373305740184
102.26365965621
102.075753547731
101.755393872752
101.651572395454
101.526876831428
101.224368780143
100.975011883952
100.906156959099
100.678907665165
100.456126712976
100.328482788289
100.088540089344
99.8108194351625
99.7918872157693
99.6897035103055
99.5499123924454
99.4650349044945
99.1226266678341
99.024340154099
98.9415254195598
98.5069363674376
98.1976262446886
98.1267383551358
97.9420320485095
97.7137315772407
97.5764695102311
97.3568087028218
97.1712416528945
96.9682121443202
96.6875387288865
96.470296115069
96.3673970508802
96.2410123066733
96.1267149477918
95.7793557142222
95.6107964027482
95.5389350886795
95.210584511389
95.1928164544012
95.1005184748545
94.7778245102575
94.5626230019276
94.4195491969779
94.3680090145411
94.1315682904809
93.9766317833261
93.6795474687048
93.6131245457675
93.2753877074447
93.0985378541675
92.8648278480019
92.7583685870543
92.3898276704475
92.0362591562041
91.7659720340688
91.7497854342338
91.4998272641372
91.3140374105838
91.1232552829949
90.8627315631716
90.7393879422473
90.7118854935526
90.6434530290208
90.2921352993716
90.1824438849477
89.9113090803251
89.7774969332746
89.6806718448966
89.4425308986612
89.2935588081836
88.9313692719555
88.6915876307942
88.5993011789123
88.3464548941296
88.3043333072134
88.1111450406387
87.7473638365941
87.6996211662602
87.611155185007
87.3782164567196
87.1509370520849
86.9954134856897
86.7401178430102
86.4181481289296
86.3039811578148
86.288453810633
85.9105425812538
85.7922851241749
85.5560106896235
85.4449938150526
85.0545231061501
84.8830184617103
84.7652534563568
84.3316207633281
84.1465027436624
83.9750509243603
83.9066490504618
83.6521805919193
83.5445198739306
83.1689240904813
82.9855139600154
82.7514458039138
82.4878954273931
82.3201483209866
82.1415799765052
81.9797855533191
81.6325533030942
81.5355563357497
81.2277339263225
81.0440853522273
80.8656499172703
80.2854592581673
80.1774338654657
79.9839528689045
79.7268367779636
79.6145089985882
79.3204729338302
78.9436795830933
78.8161133021996
78.4817419769849
78.147211836145
77.9983862306264
77.7954435976371
77.4026239410055
76.9819465397349
76.7936023526347
76.3384846197925
75.9940943530551
75.8601994481562
75.2322046792558
75.0175033542525
74.4364737440177
74.2039057076297
73.7289870002671
72.9107160438492
72.58904740822
72.478597835569
72.271137004696
71.934625239536
71.2452755632843
71.2072696761772
70.8814508869363
70.5873957270909
70.3838781801616
69.9275307248859
69.7385756893774
69.1109816297176
68.6355778853123
68.2567377530924
67.9247757459619
67.7590596490576
67.5423842578019
67.3969489776749
66.5675754647344
66.3171597421214
65.8524914094071
65.3354605334895
65.1586668685675
64.8251780103517
64.4297186299419
64.2997677190494
63.5019380811788
62.535107768014
62.1897637875536
61.8391586632581
61.2856791604472
60.7347717666601
60.3916019938534
59.9911196231352
59.8483045411669
59.1347490341102
58.8358682205544
58.1397659405964
57.7191930280208
57.2475964011945
56.7510335627628
56.5172919048737
56.1022330240806
55.969597360244
55.0817068666914
54.5803215752194
54.2204975999253
53.9736864223846
53.7609079023675
53.161494565553
