"isolate","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","ID","Continent","Country","Region","Strain","Collection","Latitude","Longitude","Year.of.Collection","Pot.Field","Host","Status_world","Status_ext_eur","Status_recent_ext_eur","fs_level1","fs_level2","fs_level3","fs_level4","fs_level5","fs_level6","fs_level7","fs_level8","anc1","anc2","anc3","anc4","anc5","anc6","anc7","Mating.type"
"ESCT062217",59.3002931807735,-62.2423477459029,-16.3352233536268,-13.8692684091163,-30.2348046204277,-15.1859260683981,4.62607288238011,3.95515709392319,9.11182967062446,-6.30251558506364,"ESCT062217","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","4n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_admx","Catalonia_admx",0.080932,0.919018,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESCT062219",60.0804960145387,-67.244145619076,-22.8813222661609,-13.9254529703921,-35.9956152560012,-15.5493625932845,-7.53756290266833,8.26463346025354,4.61163119008909,5.98740551791676,"ESCT062219","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","4n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_admx","Catalonia_admx",0.112818,0.887132,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"ESCT062221",-3.50594932011261,-14.8643710465828,5.34768176300746,8.52068607294244,-27.5778392342994,-8.46930561674776,0.583939394795759,-2.62958505487225,-9.25282741389919,-1.30058616223651,"renamed_ESCT062221","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.586069,0.413881,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESCT062224",-11.0320912824263,-14.1990648361793,0.267409987846096,0.0640595914990718,-32.4257087568897,-5.5595759613664,7.08535388480262,-10.4646756787321,-15.6203835137063,-1.95008378474225,"renamed_ESCT062224","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.567714,0.432236,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"ESCT062226",2.28032974308206,-19.0381262414006,-4.83594998775215,6.44866415944505,-28.4701826676413,-2.23202547155818,-5.14916892688253,-11.2645738573645,-7.25474038587636,-3.51408537977505,"ESCT062226","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.489046,0.510904,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESMA052301",-9.37338693280482,-15.9605278864002,-1.03428112971337,10.2717957159517,-25.1188951876873,1.4349207592545,-16.2152262352209,-5.96462679791053,0.381087850355749,-1.53957465838221,"ESMA052301","Europe","Spain","Mallorca","tritici","2023",39.6710517,2.5752214,"2023","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.528962,0.470988,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESMA052302",-8.76513224680727,-16.4720126599989,-1.46192250857837,3.00311922546654,-28.1734658554757,-2.86066749199858,1.72515938121004,-2.86185645687532,-9.3025989773664,-6.35108202900368,"ESMA052302","Europe","Spain","Mallorca","tritici","2023",39.6710517,2.5752214,"2023","Pot","4n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.555011,0.444939,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESMD052201",-16.7429965086012,-14.570263859143,-5.18700379814118,-0.481744703921694,-7.9923462250037,0.586433406252084,-9.99426534098742,-0.850000434817299,8.93077126830554,-26.1408753457681,"ESMD052201","Europe","Spain","Madrid","tritici","2022",40.41132191,-3.703662473,"2022","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.628539,0.371411,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESMD052202",-23.8634464817616,-7.95683513898264,-4.55599454326559,1.55697537949698,-6.63577763773542,-0.634266650366228,3.89574653534695,-9.57044213245431,8.56374350024169,-13.207674308309,"ESMD052202","Europe","Spain","Madrid","tritici","2022",40.40557644,-3.833207604,"2022","Pot","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.677813,0.322137,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESSA052201",-8.93716419531158,-9.1784103219851,2.30019943340749,5.66767404445395,-15.3193149532965,1.21130297559171,-1.84452861164363,3.7145675056864,0.266357700613306,-1.98587251310242,"ESSA052201","Europe","Spain","Salamanca","tritici","2022",40.95574203,-5.292118509,"2022","Field","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.599032,0.390673,1e-05,1e-05,0.010255,1e-05,1e-05,"1_2_1"
"ESSA052202",-14.4816492799835,-14.2274221424534,0.442454672608962,9.92911549833381,-18.6458887812255,-2.12687297487606,-5.19221628571846,-3.64246264330449,0.896952313984985,-6.19561497392098,"ESSA052202","Europe","Spain","Salamanca","tritici","2022",40.95574203,-5.292118509,"2022","Field","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.590735,0.409215,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESSA062301",-4.69060334275769,-14.5411921829385,-5.46493080083602,8.56285919495746,-22.2786853280044,-5.11711140113135,5.01613268540646,-9.19678421691117,3.79964989766634,-16.3199668408838,"ESSA062301","Europe","Spain","Salamanca","tritici","2023",40.9236794296207,-5.36371206804169,"2023","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.541031,0.458919,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRA_ASOSAN_95_9",-29.58981890074,-3.27065614332674,4.5018546056631,6.05444011316031,-6.76744520141184,-1.40017432415437,-3.25810405890725,7.73503686991134,-0.789371876532426,6.02542803492343,"SRR11548197","Europe","France","France","tritici","Before 2022",NA,NA,"1995","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","old_Europe1",0.698892,0.13199,1e-05,1.9e-05,0.169069,1e-05,1e-05,"1_2_1"
"FRA_B_STONE_95_45",-28.9812277363163,-2.99661777947615,2.72204761502328,-5.18688820377385,-12.7156636925909,-3.30868307470367,9.42566457338308,2.75244095392077,4.10232351324517,-20.6855694380479,"SRR11548196","Europe","France","France","tritici","Before 2022",NA,NA,"1995","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","old_Europe1",0.730302,0.135089,1e-05,1e-05,0.13457,1e-05,1e-05,"1_2_1"
"FRA_M_DOVE_94_10",-40.8765857491482,2.79782663650424,-2.96303975405507,-4.03814981071135,-3.35425962060771,-2.81169763804531,5.80184873757593,6.09571324903152,-9.3538448022806,-11.4568594516932,"SRR11548195","Europe","France","France","tritici","Before 2022",NA,NA,"1994","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe2","old_Europe2",0.960928,0.039022,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRA_MERCIA_COKER_98_25",-60.4243461953753,6.04306158524825,-2.86416215264926,-13.2684740376798,0.806696495420919,1.27956861248922,7.72726585508966,5.16415574537653,11.8334903681795,-23.1652690118257,"SRR11548194","Europe","France","France","tritici","Before 2022",NA,NA,"1998","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe2","old_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRA_MISSION_96_19",-41.0327798912396,5.79504426350093,-1.25763959591717,3.17976591497505,1.19573906377397,-2.05624735781871,-1.67534702676513,-10.8486982391819,1.81812525391172,-22.0829641999423,"SRR11548193","Europe","France","France","tritici","Before 2022",NA,NA,"1996","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","old_Europe1",0.905387,0.094563,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRBE052201",-54.2546698400904,4.41845773947984,2.34101709294779,-7.82463976792541,-2.69346084677667,4.93360332012924,2.10282332329144,-5.64700911441611,-5.98161721370009,3.59540975609542,"FRBE052201","Europe","France","Bergerac","tritici","2022",44.859587,0.469917,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRBE052202",-38.6424534207321,-2.5389338223237,0.141893528256665,-6.9833331924429,-12.5552704440855,-0.0569793657154774,0.333812625692846,9.39352864928704,6.28590069093726,2.49370197726396,"FRBE052202","Europe","France","Bergerac","tritici","2022",44.859587,0.469917,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","FR_Bergerac",0.891049,0.108901,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRBE052204",-34.3562078094476,-8.13866415438907,-6.50797989161986,-7.27047919957536,-12.4686411577238,-2.32766170899081,3.46393269460716,-3.61551889427509,-4.16378947500479,2.19112241721631,"FRBE052204","Europe","France","Bergerac","tritici","2022",44.859587,0.469917,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","FR_Bergerac",0.805058,0.186832,1e-05,1e-05,1e-05,1e-05,0.00807,"1_2_1"
"FRCL052201",37.8221953526273,-40.2627497418842,-17.9369780989191,-2.60853542109968,8.72316133191835,-1.75582233440695,-1.16368928438756,-5.27033564746972,19.5910911656555,-14.6545559435446,"FRCL052201","Europe","France","Clarensac","tritici","2022",43.826,4.218,"2022","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx",0.302304,0.697646,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCL052202",34.9458467494045,-48.0792109519586,-17.550773233574,-3.85347897635257,-1.95641215074185,3.18418051078053,-13.1404265121346,3.23064622928086,9.08986723861266,-13.4361217517889,"FRCL052202","Europe","France","Clarensac","tritici","2022",43.826,4.218,"2022","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx",0.313319,0.686244,1e-05,1e-05,1e-05,1e-05,0.000397,"1_1_3"
"FRCL052301",-50.5062318158475,5.76120986490461,4.07433551337789,-11.1575627526809,-3.92575526528071,-1.20497223930476,7.07979586308276,1.15223089880144,-8.84489405230132,-4.71600859390112,"FRCL052301","Europe","France","Clarensac","tritici","2023",43.826,4.218,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCL052302",33.2954384852577,-49.7121997242228,-14.3412728500799,-5.13494511848951,-7.13544919876469,-9.56281469160476,1.29454685847426,-2.67130988435758,7.52326172184596,-7.96348541585525,"FRCL052302","Europe","France","Clarensac","tritici","2023",43.826,4.218,"2023","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx",0.324642,0.675308,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCO042201",-57.5360270850734,7.56235391954929,1.21102053424846,-11.4609686062946,-2.95447667047962,3.64748414207533,0.627187815727142,11.4428471686867,2.87504563006667,6.61972781468601,"FRCO042201","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRCO042202",-67.8479148364307,7.63509446879149,2.9491248488594,-18.3517183028393,1.69649011404857,0.786595747692951,11.4514308378851,0.380871027888751,-0.921041004981501,-11.2905513074851,"FRCO042202","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCO042203",-65.7214500293904,3.02606843324749,2.4233349988473,-10.5411241862341,1.84690042425312,-3.73527315416379,-3.24823593570265,-7.43331868304195,-11.908624874224,8.22218962304347,"FRCO042203","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCO042204",-60.8525567460449,-0.0616143919645913,-6.22117630941974,-17.9552303011907,8.04480274989111,-2.83821271018978,-1.73292971449365,-0.347734756583081,0.577883656158291,0.316690053783482,"renamed_FRCO042204","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRLO052301",-52.2584689973966,-0.106707496432529,2.93324315628658,-13.8636282492513,14.2462924243279,-1.73129785873102,-1.97566271933787,12.9019233384402,14.6091195943223,-13.2020281627539,"FRLO052301","Europe","France","Louhans","tritici","2023",46.63110745,5.23174322208867,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRLO052302",-55.5963434922083,0.39390454132644,2.77153159660116,-10.0939730062693,-2.50634171317492,-7.82022808764117,8.03840459500032,-4.70621296235594,-1.75587857447535,-5.16550705794093,"FRLO052302","Europe","France","Louhans","tritici","2023",46.63110745,5.23174322208867,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMP052201",-61.8509729718965,4.91495538790946,-0.330850087252921,-12.2867257477284,3.9842262985464,-0.755866849107635,2.94088395162415,5.50365650241531,3.32540478018241,6.27562602492474,"FRMP052201","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRMP052202",-61.8542631971825,4.54483345722612,-0.000309858627975064,-9.58897587784861,-2.88084721891235,1.85103364870202,4.86964660051592,1.55110738998148,-6.76068011017347,7.27310417236416,"FRMP052202","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRMP052203",-63.1755652412087,-0.23619598523976,-0.221072772824783,-15.9945779358132,-6.02495275291868,8.03758307012626,0.322207736725209,-2.78662289223599,-1.49802192177096,6.15314128986573,"FRMP052203","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRMP052204",-60.6538285587792,4.01732790917529,6.00204909296765,-5.61322711519395,-5.7823302743602,-4.56749777221797,7.71754090441577,-3.26254589112533,-1.8075347920907,16.4706971853969,"FRMP052204","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMP052206",-58.8817874729527,3.51488524835487,-1.15506005354936,-18.3936611572769,-0.609717690787647,-4.63954887885383,12.4877164258838,0.613305904848992,-8.17481396175973,3.31691546895376,"FRMP052206","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMU052302",-59.483222837812,1.9538548354984,2.81817766908464,-13.6191917147946,-4.34582432829077,1.40071172995135,9.03174688764858,10.1325168981313,-8.00522730106539,23.7815384988827,"FRMU052302","Europe","France","Munster","tritici","2023",48.03480211,7.136236275,"2023","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMU052303",-54.7694379007982,1.19267896458339,-2.08331163681664,-11.3856317114943,-4.8774774991844,-4.54871798716814,9.00073640201925,1.760549393651,-0.757321095812961,-0.953144857594149,"FRMU052303","Europe","France","Munster","tritici","2023",48.03480211,7.136236275,"2023","Pot","Triticale","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRNE052204",-70.5775323683579,7.02622769246442,1.42697824039539,-22.0814632320792,-0.20547842235949,-2.31000381097811,5.8240433129285,6.86326267149132,-8.04765277105632,11.1842122255824,"FRNE052204","Europe","France","Mourmelon","tritici","2022",49.14827083,4.360349464,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRNE052205",-66.1515667562636,9.19309377195095,-1.33494106196615,-20.6300923661162,6.72867573203877,-0.883904882167266,6.90122726640196,7.06730052632723,0.702015364477372,-7.11470131000518,"FRNE052205","Europe","France","Mourmelon","tritici","2022",49.14827083,4.360349464,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRNE052208",-64.8638592484019,-2.43398313170874,4.07630475345581,-23.3118098087615,2.17130237614251,-6.80703830300885,21.1242852001133,-1.39792399565466,2.57908183534717,3.6987081344717,"FRNE052208","Europe","France","Cuperly","tritici","2022",49.05512806,4.436114757,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRRI052203",-69.3256007854743,5.27502752761626,-2.36495357083983,-23.9691853110978,1.08771265673865,8.8384061110246,5.80476911293191,2.86296046073005,12.9620216876483,-11.9968464409925,"FRRI052203","Europe","France","Riom","tritici","2022",45.894536,3.141422,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRRI052204",-58.4863381779847,2.85085121706268,3.26152188905821,-8.44898952534325,-2.27126487165125,1.88760657177308,-2.3694677940536,6.00572217646173,0.0720870760532049,3.59544175771257,"FRRI052204","Europe","France","Riom","tritici","2022",45.894536,3.141422,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.990055,1e-05,1e-05,1e-05,1e-05,1e-05,0.009895,"1_2_1"
"FRRN052301",-67.1802051940545,4.88604168371591,1.24870226401612,-15.7344179864401,0.439524757329607,1.61666771238984,3.21351255603419,-4.51513353459042,9.11282766726912,-6.9974406587398,"FRRN052301","Europe","France","Rennes","tritici","2023",48.10015077,-1.680136345,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRRN052302",-58.2929550909044,7.82032666268955,1.49674531783376,-19.3896178938835,6.27114976918655,2.33798633549197,4.43714871590063,8.36684584568141,4.12427810372883,5.3375167464598,"FRRN052302","Europe","France","Rennes","tritici","2023",48.10015077,-1.680136345,"2023","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRSA042201",-57.6474888401671,3.58279661871719,2.83360455629502,-10.8117827841404,-2.20001568505005,1.11170230849787,-0.434776005617892,-10.1876747362118,-1.80233831510963,9.57214822915063,"renamed_FRSA042201","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSA042202",-66.1305848327317,6.18465632664944,-1.05579588468606,-17.1217070712013,0.60314173686943,-1.35272167362012,6.21110905263256,-9.51164001984803,2.35373986330439,1.58703792435104,"FRSA042202","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSA042203",-60.0896544894237,6.06779553292366,3.22578496485123,-7.13873568951494,-3.58216584823721,3.37733070389683,-3.67931685292104,-9.12169688531215,-2.2068194520044,5.94207740705464,"FRSA042203","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSA042204",-57.4878002255122,-0.345114213239049,2.24656841781498,-10.6903581969906,-1.90123563358219,2.15735424930975,8.68902885894231,2.17342631502942,-1.74392640412933,-6.68040480998095,"FRSA042204","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSB042201",-64.9912206884823,2.56354853641915,4.89637479773993,-17.7648841168202,-4.5463744912064,4.56540172446722,4.13788777852256,1.79729232365942,0.266364311165683,8.44710917159951,"renamed_FRSB042201","Europe","France","Saint-Brieuc","tritici","2022",48.44729,-2.73981,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSB042203",-69.1705755921199,4.88479484287935,-0.604521477696741,-21.9942860283446,0.868905554479842,8.00135344934796,0.558302185682225,-0.232423830740144,-0.464944593938649,6.72985589160106,"FRSB042203","Europe","France","Saint-Brieuc","tritici","2022",48.44729,-2.73981,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSB042204",-65.4720615891572,5.60427311493596,-2.04351330242753,-17.0853281266651,1.5073131248202,4.43221581603158,0.807944403137107,5.56985274052452,0.592986561652019,19.642902755305,"FRSB042204","Europe","France","Saint-Brieuc","tritici","2022",48.44729,-2.73981,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSD062201",-62.7325490662045,1.88138801197716,3.76316092470891,-18.0195363767406,4.30570459010526,-4.39375092434138,9.19342583734314,5.58058550329177,3.03487392154876,5.67562289383265,"FRSD062201","Europe","France","Saint-Dyé-sur-Loire","tritici","2022",47.653814,1.481745,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRSD062202",-63.0488469468675,5.34788655287877,1.97640682653876,-24.4871097297251,-5.50807971706232,2.56309690925373,4.65538522098703,-7.54456877369171,1.96207334433714,11.9566707070874,"FRSD062202","Europe","France","Saint-Dyé-sur-Loire","tritici","2022",47.653814,1.481745,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRSD062203",-57.0122624453899,9.81301394542736,0.589457781711003,-8.22207274612654,-6.04507811319273,5.70064047237665,-3.36220037632328,1.3755420016753,-5.8807602241909,23.3701682914307,"FRSD062203","Europe","France","Saint-Dyé-sur-Loire","tritici","2022",47.653814,1.481745,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
